business_id,label,size
X8c23dur0ll2D9XTu-I8Qg,-1,575
X8c23dur0ll2D9XTu-I8Qg,0,210
X8c23dur0ll2D9XTu-I8Qg,1,936
X8mtoSxY8whtmbDlj0D3Aw,-1,3
X8mtoSxY8whtmbDlj0D3Aw,1,1
X9ftU-exKhTMOjtr3B52rw,-1,9
X9ftU-exKhTMOjtr3B52rw,0,8
X9ftU-exKhTMOjtr3B52rw,1,56
X9v01PhbWwjrDTTOkUiOLA,-1,1
X9v01PhbWwjrDTTOkUiOLA,0,2
X9v01PhbWwjrDTTOkUiOLA,1,7
XBLolmhUEbRqFsYGOvx_8w,-1,1
XBLolmhUEbRqFsYGOvx_8w,0,1
XBLolmhUEbRqFsYGOvx_8w,1,1
XBQtsSbiMhaA34UQ2Z1ndg,-1,1
XBQtsSbiMhaA34UQ2Z1ndg,1,3
XCRTEQ5-4hBXd060Q2eKHQ,-1,4
XCRTEQ5-4hBXd060Q2eKHQ,1,4
XCUXCTHvY8QVR4xU0DF__w,-1,12
XCUXCTHvY8QVR4xU0DF__w,0,5
XCUXCTHvY8QVR4xU0DF__w,1,58
XD0LjNuPPwJPsTAHecUh7A,-1,48
XD0LjNuPPwJPsTAHecUh7A,0,20
XD0LjNuPPwJPsTAHecUh7A,1,139
XDrxuckqTBywlL96etHEsg,-1,10
XDrxuckqTBywlL96etHEsg,0,3
XDrxuckqTBywlL96etHEsg,1,11
XEKx5litKe1KkfJpqtmJUw,-1,9
XEKx5litKe1KkfJpqtmJUw,1,34
XGc_QdKg9oP8bZ3VM1e5IA,-1,9
XGc_QdKg9oP8bZ3VM1e5IA,0,4
XGc_QdKg9oP8bZ3VM1e5IA,1,35
XH2FCZmsisDc8-oPw_ygHg,-1,21
XH2FCZmsisDc8-oPw_ygHg,0,13
XH2FCZmsisDc8-oPw_ygHg,1,57
XH2TZmZt6gzHHpjqk8C6pg,-1,4
XH2TZmZt6gzHHpjqk8C6pg,0,4
XH2TZmZt6gzHHpjqk8C6pg,1,36
XIDhO9YAhsCa0upSkMhGuw,-1,2
XIDhO9YAhsCa0upSkMhGuw,1,19
XINxZ5fHTKq5eCq-z_KS8g,-1,5
XINxZ5fHTKq5eCq-z_KS8g,0,1
XINxZ5fHTKq5eCq-z_KS8g,1,1
XIcq5zKaAkGSN6cIJzBKRQ,-1,7
XIcq5zKaAkGSN6cIJzBKRQ,0,7
XIcq5zKaAkGSN6cIJzBKRQ,1,10
XImlOaB7nJH7kxG_4hGJ1Q,-1,1
XImlOaB7nJH7kxG_4hGJ1Q,0,2
XImlOaB7nJH7kxG_4hGJ1Q,1,8
XKVWYoKaIR1CEoxMYMFPXw,-1,1
XKVWYoKaIR1CEoxMYMFPXw,0,1
XKVWYoKaIR1CEoxMYMFPXw,1,1
XMuNYC3WbYyBJyzFcn0qpw,-1,4
XMuNYC3WbYyBJyzFcn0qpw,0,1
XMuNYC3WbYyBJyzFcn0qpw,1,5
XNAjBwDNbaU_tlOxzR1aUQ,1,4
XQJr9_jZR1vOoZVcZfDDwQ,-1,192
XQJr9_jZR1vOoZVcZfDDwQ,0,100
XQJr9_jZR1vOoZVcZfDDwQ,1,443
XQxh9iAxpvGhbqv8rUPbvQ,1,6
XRYBvFFBNOUZT5NFqyS53g,-1,1
XRYBvFFBNOUZT5NFqyS53g,0,2
XRYBvFFBNOUZT5NFqyS53g,1,20
XT25YpQoNDuzAZHur-HZ8g,-1,24
XT25YpQoNDuzAZHur-HZ8g,0,23
XT25YpQoNDuzAZHur-HZ8g,1,197
XT_ylW8v79TN1RWzHV0EjQ,-1,1
XT_ylW8v79TN1RWzHV0EjQ,1,5
XTtNTWH_Nqv27RC7OtS7dQ,-1,55
XTtNTWH_Nqv27RC7OtS7dQ,0,29
XTtNTWH_Nqv27RC7OtS7dQ,1,225
XUY2ZBiVPrJHyYisPL9EyA,-1,18
XUY2ZBiVPrJHyYisPL9EyA,0,10
XUY2ZBiVPrJHyYisPL9EyA,1,18
XVVFgEY-0MsyEAR8SO7dzg,-1,89
XVVFgEY-0MsyEAR8SO7dzg,0,37
XVVFgEY-0MsyEAR8SO7dzg,1,65
XWa7nXOddOYKxojywngk8w,0,1
XWa7nXOddOYKxojywngk8w,1,9
XWxYHSld0T2TfANwt1KmqA,-1,71
XWxYHSld0T2TfANwt1KmqA,0,35
XWxYHSld0T2TfANwt1KmqA,1,188
XXERlamYlizl1Ytwf598IQ,1,3
XXW_OFaYQkkGOGniujZFHg,-1,364
XXW_OFaYQkkGOGniujZFHg,0,442
XXW_OFaYQkkGOGniujZFHg,1,2239
XXXb0ANM2vU37VnAAZvlVQ,-1,1
XXXb0ANM2vU37VnAAZvlVQ,0,1
XXXb0ANM2vU37VnAAZvlVQ,1,2
XYIPXJ9parr9FtvvcGI1SA,-1,26
XYIPXJ9parr9FtvvcGI1SA,0,36
XYIPXJ9parr9FtvvcGI1SA,1,291
XZbuPXdyA0ZtTu3AzqtQhg,-1,242
XZbuPXdyA0ZtTu3AzqtQhg,0,280
XZbuPXdyA0ZtTu3AzqtQhg,1,2637
XarMlmD4QuRgGdoYoKRRSQ,-1,52
XarMlmD4QuRgGdoYoKRRSQ,0,20
XarMlmD4QuRgGdoYoKRRSQ,1,108
XdOxflXrlWRdL9IWzXC54Q,-1,59
XdOxflXrlWRdL9IWzXC54Q,0,28
XdOxflXrlWRdL9IWzXC54Q,1,139
XeDLyY2a7nZ3IEY4RYslXA,-1,63
XeDLyY2a7nZ3IEY4RYslXA,0,49
XeDLyY2a7nZ3IEY4RYslXA,1,334
Xensz-o7iwV1jDhYCP8SBw,-1,11
Xensz-o7iwV1jDhYCP8SBw,0,2
Xensz-o7iwV1jDhYCP8SBw,1,9
Xep1RQZMX4UOh1OBT9OWbw,1,7
Xfp4-gMS2HZhISIxw5HnvA,-1,4
Xfp4-gMS2HZhISIxw5HnvA,0,2
Xfp4-gMS2HZhISIxw5HnvA,1,10
XhI9jFlXmT33LQzOHkJrlw,-1,4
XhI9jFlXmT33LQzOHkJrlw,1,3
XhgFynFD7ZT77wofWpeOag,-1,36
XhgFynFD7ZT77wofWpeOag,0,42
XhgFynFD7ZT77wofWpeOag,1,237
XiN6fI8I3Mzg2nPRJ9ukRQ,-1,26
XiN6fI8I3Mzg2nPRJ9ukRQ,0,28
XiN6fI8I3Mzg2nPRJ9ukRQ,1,325
XjepvTIfp4iqGq1orODedg,-1,54
XjepvTIfp4iqGq1orODedg,0,45
XjepvTIfp4iqGq1orODedg,1,324
XkvvUNCmLIvOts0OftXegw,-1,56
XkvvUNCmLIvOts0OftXegw,0,45
XkvvUNCmLIvOts0OftXegw,1,259
Xl70366GI5Qao-ORQYCofA,-1,24
Xl70366GI5Qao-ORQYCofA,0,13
Xl70366GI5Qao-ORQYCofA,1,35
XlUuMGMvkzy_QLAUTEe-fw,-1,17
XlUuMGMvkzy_QLAUTEe-fw,0,17
XlUuMGMvkzy_QLAUTEe-fw,1,86
XlvpNPAZnzm-DJmKYmK2nQ,-1,4
XlvpNPAZnzm-DJmKYmK2nQ,0,2
XlvpNPAZnzm-DJmKYmK2nQ,1,27
XmdJO7O0hrtlLwAQdibm4Q,1,5
Xp6ogw-SCNK28s1I0fhUXw,-1,13
Xp6ogw-SCNK28s1I0fhUXw,0,5
Xp6ogw-SCNK28s1I0fhUXw,1,20
XplJHcYSQTFlwv3Rk8WsYw,-1,14
XplJHcYSQTFlwv3Rk8WsYw,0,10
XplJHcYSQTFlwv3Rk8WsYw,1,41
Xq9SvfRq_PBr8ma6vwh_Mw,-1,2
Xq9SvfRq_PBr8ma6vwh_Mw,0,1
Xq9SvfRq_PBr8ma6vwh_Mw,1,1
XqPMOwrJ0xjphyNQYcoPLg,-1,9
XqPMOwrJ0xjphyNQYcoPLg,0,10
XqPMOwrJ0xjphyNQYcoPLg,1,79
Xqur5VuobC9WW3crdxZPBw,-1,18
Xqur5VuobC9WW3crdxZPBw,0,13
Xqur5VuobC9WW3crdxZPBw,1,84
XrR41SdmAlPJ__02noDrEQ,-1,69
XrR41SdmAlPJ__02noDrEQ,0,17
XrR41SdmAlPJ__02noDrEQ,1,47
Xs5MqC7-g0vc4nmWDtRZoQ,-1,32
Xs5MqC7-g0vc4nmWDtRZoQ,0,33
Xs5MqC7-g0vc4nmWDtRZoQ,1,160
Xspg78dOvuedvuPEUwZBjw,-1,30
Xspg78dOvuedvuPEUwZBjw,0,30
Xspg78dOvuedvuPEUwZBjw,1,271
Xu1_lZl30we4PQlJ58zQ9w,-1,1
Xu1_lZl30we4PQlJ58zQ9w,0,4
Xu1_lZl30we4PQlJ58zQ9w,1,16
XuJNM9O8NNQ8KA7qMYqkyg,-1,33
XuJNM9O8NNQ8KA7qMYqkyg,0,16
XuJNM9O8NNQ8KA7qMYqkyg,1,43
XugCgJqRQgNGeiycvTybjA,-1,2
XugCgJqRQgNGeiycvTybjA,1,2
XvOzizKafffkMuk-tIdNcQ,-1,30
XvOzizKafffkMuk-tIdNcQ,0,30
XvOzizKafffkMuk-tIdNcQ,1,187
XwJ6fZRVbxQYRsryy4-qDw,-1,33
XwJ6fZRVbxQYRsryy4-qDw,0,41
XwJ6fZRVbxQYRsryy4-qDw,1,382
XxXJat55Oep1BMzQ9yJJhQ,-1,1
XxXJat55Oep1BMzQ9yJJhQ,0,2
XxXJat55Oep1BMzQ9yJJhQ,1,33
XxmFwrJk1DljL7sLXS1zrQ,-1,6
XxmFwrJk1DljL7sLXS1zrQ,0,2
XxmFwrJk1DljL7sLXS1zrQ,1,23
Xy8R4AnLP3LxwFIYoPfhJg,-1,10
Xy8R4AnLP3LxwFIYoPfhJg,0,8
Xy8R4AnLP3LxwFIYoPfhJg,1,34
Xyaw8gVBFDdn6rp_NtLhnw,-1,8
Xyaw8gVBFDdn6rp_NtLhnw,0,4
Xyaw8gVBFDdn6rp_NtLhnw,1,20
Y-1lW4JXtrnez8b1T3RnKw,0,1
Y-1lW4JXtrnez8b1T3RnKw,1,14
Y-S2LhHefBdnX8VP5Bh_JA,-1,234
Y-S2LhHefBdnX8VP5Bh_JA,0,121
Y-S2LhHefBdnX8VP5Bh_JA,1,567
Y-j6rMW97usezKAs9Usuew,-1,57
Y-j6rMW97usezKAs9Usuew,0,30
Y-j6rMW97usezKAs9Usuew,1,96
Y-kTCG69fAj5LbfcW5PwHA,0,1
Y-kTCG69fAj5LbfcW5PwHA,1,5
Y07qIurPKiUJDnTZWxZN2A,-1,111
Y07qIurPKiUJDnTZWxZN2A,0,73
Y07qIurPKiUJDnTZWxZN2A,1,247
Y0T8dk93Fl_4k_BXQPVWdw,-1,7
Y0T8dk93Fl_4k_BXQPVWdw,0,4
Y0T8dk93Fl_4k_BXQPVWdw,1,9
Y0t8cwnPjd33fp6SHkL09A,0,1
Y0t8cwnPjd33fp6SHkL09A,1,3
Y3iqDos4Uj-EwMfHW_J65A,0,1
Y3iqDos4Uj-EwMfHW_J65A,1,3
Y3zHWwGWjkdbCPGR7pF6tQ,-1,2
Y3zHWwGWjkdbCPGR7pF6tQ,0,4
Y3zHWwGWjkdbCPGR7pF6tQ,1,31
Y41j6G0liC4JS3Fzpu364w,1,5
Y5Uon-0OaxDZNgFcyAQCfg,-1,7
Y5Uon-0OaxDZNgFcyAQCfg,0,4
Y5Uon-0OaxDZNgFcyAQCfg,1,21
Y7Mt00v9wDhyz7k3AlXKzA,-1,2
Y7Mt00v9wDhyz7k3AlXKzA,0,1
Y7Mt00v9wDhyz7k3AlXKzA,1,5
Y92uJXOUOZn8JvZAffV5mA,-1,2
Y92uJXOUOZn8JvZAffV5mA,0,1
Y9kXVlU4xPfSZvkZH6C_2Q,-1,13
Y9kXVlU4xPfSZvkZH6C_2Q,0,9
Y9kXVlU4xPfSZvkZH6C_2Q,1,56
YB4mu3Q0xGq9uZUV7d11lg,-1,13
YB4mu3Q0xGq9uZUV7d11lg,0,3
YB4mu3Q0xGq9uZUV7d11lg,1,3
YBE7FO11s32f6BEpTAJ5Rw,-1,44
YBE7FO11s32f6BEpTAJ5Rw,0,27
YBE7FO11s32f6BEpTAJ5Rw,1,210
YBk7SLJ7WUfalpJ82yXJ4Q,-1,2
YBk7SLJ7WUfalpJ82yXJ4Q,1,6
YCEZLECK9IToE8Mysorbhw,-1,28
YCEZLECK9IToE8Mysorbhw,0,26
YCEZLECK9IToE8Mysorbhw,1,161
YDrHSEW-O-XLz4DckcyMzw,-1,2
YDrHSEW-O-XLz4DckcyMzw,1,9
YF8HRRyDdEglMg9gz-tJMA,-1,3
YF8HRRyDdEglMg9gz-tJMA,0,2
YF8HRRyDdEglMg9gz-tJMA,1,2
YHXczxm4W3BkGT-z7vZBBw,-1,6
YHXczxm4W3BkGT-z7vZBBw,0,10
YHXczxm4W3BkGT-z7vZBBw,1,39
YH_-5LGif2oRj6ax8gENpQ,-1,6
YH_-5LGif2oRj6ax8gENpQ,0,3
YH_-5LGif2oRj6ax8gENpQ,1,8
YHubCF0Ua0uC6HC2tm-arQ,-1,17
YHubCF0Ua0uC6HC2tm-arQ,0,8
YHubCF0Ua0uC6HC2tm-arQ,1,113
YI4MTduy3fhKNtn2piOyow,-1,3
YI4MTduy3fhKNtn2piOyow,0,4
YI4MTduy3fhKNtn2piOyow,1,7
YILyHegzhy1vlc_LNVfObw,-1,33
YILyHegzhy1vlc_LNVfObw,0,28
YILyHegzhy1vlc_LNVfObw,1,402
YIbdV31x9g1WAQGvhrhYzg,0,1
YIbdV31x9g1WAQGvhrhYzg,1,4
YIc5S_bxKj8QYAwZERPHyA,-1,2
YIc5S_bxKj8QYAwZERPHyA,0,2
YIc5S_bxKj8QYAwZERPHyA,1,3
YJ8ljUhLsz6CtT_2ORNFmg,-1,549
YJ8ljUhLsz6CtT_2ORNFmg,0,334
YJ8ljUhLsz6CtT_2ORNFmg,1,1996
YJJeB-cVzLuyn1FfJxpS5g,-1,13
YJJeB-cVzLuyn1FfJxpS5g,0,6
YJJeB-cVzLuyn1FfJxpS5g,1,22
YJxhpyRSCFByFgOLQZpCvQ,0,2
YJxhpyRSCFByFgOLQZpCvQ,1,4
YKVYdzkdGNTHRJvWehY5Og,-1,63
YKVYdzkdGNTHRJvWehY5Og,0,26
YKVYdzkdGNTHRJvWehY5Og,1,58
YKbJP76PSTRXqTU_GNKoeQ,-1,3
YKbJP76PSTRXqTU_GNKoeQ,1,16
YLL7tZjII-lsEprbfVkMzQ,-1,21
YLL7tZjII-lsEprbfVkMzQ,0,16
YLL7tZjII-lsEprbfVkMzQ,1,53
YNDxeeRUARbd8GRnscJSvg,-1,31
YNDxeeRUARbd8GRnscJSvg,0,26
YNDxeeRUARbd8GRnscJSvg,1,396
YNHvFEvp9VDNwX5VhRanYQ,-1,68
YNHvFEvp9VDNwX5VhRanYQ,0,38
YNHvFEvp9VDNwX5VhRanYQ,1,278
YODpEX6xACHoERsIol4-gg,-1,7
YODpEX6xACHoERsIol4-gg,0,1
YODpEX6xACHoERsIol4-gg,1,6
YOEg4rm4-ZZYHTvvh6mWZA,-1,1
YOEg4rm4-ZZYHTvvh6mWZA,0,1
YOEg4rm4-ZZYHTvvh6mWZA,1,1
YOinn1qUoxo-hAn0q-wtJw,1,3
YP800TNLAj0MSMgmplxc_A,-1,10
YP800TNLAj0MSMgmplxc_A,0,4
YP800TNLAj0MSMgmplxc_A,1,121
YPK024huhY2np5hJ_5qWCw,-1,10
YPK024huhY2np5hJ_5qWCw,0,6
YPK024huhY2np5hJ_5qWCw,1,33
YQ-I5vGgZJvDlFfqecos7w,-1,5
YQ-I5vGgZJvDlFfqecos7w,0,3
YQ-I5vGgZJvDlFfqecos7w,1,14
YQYKMPLqJxFzWZlSRTM74w,-1,5
YQYKMPLqJxFzWZlSRTM74w,0,2
YQYKMPLqJxFzWZlSRTM74w,1,8
YRFDHOBOwt2WMR85r7Gzog,-1,1
YRFDHOBOwt2WMR85r7Gzog,1,2
YRWGkDCSVVu6LU5tOjMGyQ,-1,5
YRWGkDCSVVu6LU5tOjMGyQ,1,6
YRiQtFNteLUUEiGkdQ23vg,-1,80
YRiQtFNteLUUEiGkdQ23vg,0,61
YRiQtFNteLUUEiGkdQ23vg,1,252
YSUcHqlKMPHHJ_cTrqtNrA,-1,15
YSUcHqlKMPHHJ_cTrqtNrA,0,2
YSUcHqlKMPHHJ_cTrqtNrA,1,57
YSaf1x4Ik6nH2GsIa2DCvg,-1,2
YSaf1x4Ik6nH2GsIa2DCvg,0,1
YSaf1x4Ik6nH2GsIa2DCvg,1,4
YTCCJ3ShO-zg0dlx1nk6dw,-1,45
YTCCJ3ShO-zg0dlx1nk6dw,0,53
YTCCJ3ShO-zg0dlx1nk6dw,1,403
YTMYCiBb_-sykowc05d3ug,-1,3
YTMYCiBb_-sykowc05d3ug,0,1
YTMYCiBb_-sykowc05d3ug,1,7
YTfXZ9tbTBJkWsDI7cMDWQ,-1,18
YTfXZ9tbTBJkWsDI7cMDWQ,0,6
YTfXZ9tbTBJkWsDI7cMDWQ,1,87
YUE5S4ReiM4dq9qkKbDMwg,-1,38
YUE5S4ReiM4dq9qkKbDMwg,0,26
YUE5S4ReiM4dq9qkKbDMwg,1,135
YZGSNhgTS6YeyUYoivD-Ww,-1,61
YZGSNhgTS6YeyUYoivD-Ww,0,57
YZGSNhgTS6YeyUYoivD-Ww,1,409
YZoCp2VEeQBHVivrC5G0CA,-1,3
YZoCp2VEeQBHVivrC5G0CA,0,2
YZoCp2VEeQBHVivrC5G0CA,1,12
YZyyG21xcwPQLqYh8pI-Ow,-1,19
YZyyG21xcwPQLqYh8pI-Ow,0,5
YZyyG21xcwPQLqYh8pI-Ow,1,27
YcBwAXYRqitWrDuvPEaWew,-1,5
YcBwAXYRqitWrDuvPEaWew,0,3
YcBwAXYRqitWrDuvPEaWew,1,12
YcU8pVXAFxybe8aiOBQOcw,0,1
YcU8pVXAFxybe8aiOBQOcw,1,12
YckSzR32lB-J7VS582MAQw,0,1
YckSzR32lB-J7VS582MAQw,1,2
Ye4uQAkfHbh8w0cCXCCLjQ,-1,19
Ye4uQAkfHbh8w0cCXCCLjQ,0,15
Ye4uQAkfHbh8w0cCXCCLjQ,1,65
YhZNYAnifMOmIddWh2YwcQ,-1,2
YhZNYAnifMOmIddWh2YwcQ,0,1
YjGduTmr7wTF_lPAY2Hpng,-1,2
YjGduTmr7wTF_lPAY2Hpng,0,2
YjGduTmr7wTF_lPAY2Hpng,1,20
YkAIlxYZ1guSqbbowU9X4g,-1,20
YkAIlxYZ1guSqbbowU9X4g,0,14
YkAIlxYZ1guSqbbowU9X4g,1,137
YkWT4n-pPDlPJKfkfXVL1w,-1,8
YkWT4n-pPDlPJKfkfXVL1w,0,3
YkWT4n-pPDlPJKfkfXVL1w,1,69
Ymy91k8r312xvxzC42b5IQ,-1,21
Ymy91k8r312xvxzC42b5IQ,0,12
Ymy91k8r312xvxzC42b5IQ,1,83
Yn-8zix5_blucvZo3G8kPw,-1,33
Yn-8zix5_blucvZo3G8kPw,0,30
Yn-8zix5_blucvZo3G8kPw,1,137
Yo8NIJEtc8UEbPd38L35ow,-1,2
Yo8NIJEtc8UEbPd38L35ow,1,14
YoJt2bvCrYMSSyoeUO-YTg,-1,2
YoJt2bvCrYMSSyoeUO-YTg,0,4
YoJt2bvCrYMSSyoeUO-YTg,1,9
Yp9w4nhUowBU_IS_StFXbQ,-1,41
Yp9w4nhUowBU_IS_StFXbQ,0,30
Yp9w4nhUowBU_IS_StFXbQ,1,373
Yqgyx8SJ5SqFYc-4yH6Z1g,-1,26
Yqgyx8SJ5SqFYc-4yH6Z1g,0,12
Yqgyx8SJ5SqFYc-4yH6Z1g,1,105
Yqu3km0WcFRdUdrKan-LZA,-1,6
Yqu3km0WcFRdUdrKan-LZA,0,2
Yqu3km0WcFRdUdrKan-LZA,1,61
YrFBrZSOPqR37lQrUG2gGw,-1,3
YrFBrZSOPqR37lQrUG2gGw,1,3
YrnJeuFJIm-G6osP1hbgKQ,-1,1
YrnJeuFJIm-G6osP1hbgKQ,1,3
Ysz-Xvo6QT9oaQDH4ephlw,-1,2
Ysz-Xvo6QT9oaQDH4ephlw,0,9
Ysz-Xvo6QT9oaQDH4ephlw,1,17
YuiM5VKscO8rS1EX7f19_g,-1,128
YuiM5VKscO8rS1EX7f19_g,0,96
YuiM5VKscO8rS1EX7f19_g,1,834
YvrylyuWgbP90RgMqZQVnQ,-1,9
YvrylyuWgbP90RgMqZQVnQ,0,9
YvrylyuWgbP90RgMqZQVnQ,1,49
Yw-aHeYZMWyDA5EZJ902FA,1,3
YwTtrKCE_9OaMe9xASCOkA,-1,9
YwTtrKCE_9OaMe9xASCOkA,0,2
YwTtrKCE_9OaMe9xASCOkA,1,4
YxRu2ISrpSs7p4lxgWuu7w,1,3
Z0YOHYA6YtW131xULbnMzQ,-1,118
Z0YOHYA6YtW131xULbnMzQ,0,108
Z0YOHYA6YtW131xULbnMzQ,1,472
Z0_qLqeFwOQGhBd_aC9s6w,-1,2
Z0_qLqeFwOQGhBd_aC9s6w,0,2
Z0_qLqeFwOQGhBd_aC9s6w,1,18
Z0o7EnCj3fgzC7E3QRabhQ,-1,17
Z0o7EnCj3fgzC7E3QRabhQ,0,13
Z0o7EnCj3fgzC7E3QRabhQ,1,142
Z1r6b30Tg0n0ME4-Zj2wQQ,-1,4
Z1r6b30Tg0n0ME4-Zj2wQQ,1,9
Z25WwYfb-TqP68Hbfqjbzg,1,10
Z3ZSar8IVAR2qIupqxMynA,-1,104
Z3ZSar8IVAR2qIupqxMynA,0,66
Z3ZSar8IVAR2qIupqxMynA,1,272
Z3owSx_4NJerX08DO5FOtA,-1,18
Z3owSx_4NJerX08DO5FOtA,0,10
Z3owSx_4NJerX08DO5FOtA,1,49
Z3y47L3EY-axAEVbwmXZaA,-1,4
Z3y47L3EY-axAEVbwmXZaA,0,4
Z3y47L3EY-axAEVbwmXZaA,1,16
Z4TFS7pnp1p2zExT-uq9AA,-1,9
Z4TFS7pnp1p2zExT-uq9AA,0,5
Z4TFS7pnp1p2zExT-uq9AA,1,12
Z5OoLZ_gKDHZGKs6gtR28w,-1,11
Z5OoLZ_gKDHZGKs6gtR28w,0,2
Z5OoLZ_gKDHZGKs6gtR28w,1,18
Z6bIu9gOxDbr8DjrbxIn1g,0,1
Z6bIu9gOxDbr8DjrbxIn1g,1,2
Z7ke3AwtaPpbkYzheQGNTw,1,5
Z8f5s3BsMzveANqdbFjXLg,-1,7
Z8f5s3BsMzveANqdbFjXLg,0,7
Z8f5s3BsMzveANqdbFjXLg,1,34
Z8nyLyhdC0Fn5PkOZeDoGg,-1,7
Z8nyLyhdC0Fn5PkOZeDoGg,0,2
Z8nyLyhdC0Fn5PkOZeDoGg,1,11
ZAc06r5lhYQ9rbae4zCF2w,-1,1
ZAc06r5lhYQ9rbae4zCF2w,1,2
ZB4ViCkUyJ4j-cJjOQ-N4A,-1,9
ZB4ViCkUyJ4j-cJjOQ-N4A,0,8
ZB4ViCkUyJ4j-cJjOQ-N4A,1,44
ZBSha-zoPLias7wCQ0ZyVw,-1,8
ZBSha-zoPLias7wCQ0ZyVw,0,4
ZBSha-zoPLias7wCQ0ZyVw,1,11
ZDDzKXN_JXe7694zePRuTQ,-1,46
ZDDzKXN_JXe7694zePRuTQ,0,41
ZDDzKXN_JXe7694zePRuTQ,1,195
ZDOsy_RDzSz_iEBMak1g8w,-1,1
ZDOsy_RDzSz_iEBMak1g8w,1,10
ZDoXr27YooSll6FTD36RkA,-1,4
ZDoXr27YooSll6FTD36RkA,0,2
ZDoXr27YooSll6FTD36RkA,1,7
ZDvS8DtnkYa8jY703MflEw,-1,21
ZDvS8DtnkYa8jY703MflEw,0,17
ZDvS8DtnkYa8jY703MflEw,1,118
ZFj2DdwLjPXzm38Lcq-xqQ,-1,4
ZFj2DdwLjPXzm38Lcq-xqQ,1,9
ZFyJ83LJkkO1dP82kzXKNg,-1,45
ZFyJ83LJkkO1dP82kzXKNg,0,47
ZFyJ83LJkkO1dP82kzXKNg,1,303
ZGpT6rcgSsJ4GxwTHbvvJw,-1,24
ZGpT6rcgSsJ4GxwTHbvvJw,0,15
ZGpT6rcgSsJ4GxwTHbvvJw,1,41
ZKjG_eiChI5Zlt4fiwz9WQ,-1,1
ZKjG_eiChI5Zlt4fiwz9WQ,1,6
ZL2QeOMAPXthvBmng5RN-Q,-1,10
ZL2QeOMAPXthvBmng5RN-Q,1,2
ZLcTzccbEoNkp5_EGKMUnQ,-1,6
ZLcTzccbEoNkp5_EGKMUnQ,0,4
ZLcTzccbEoNkp5_EGKMUnQ,1,38
ZMIcuo-aQja0ITk4-TU8Jg,-1,26
ZMIcuo-aQja0ITk4-TU8Jg,0,7
ZMIcuo-aQja0ITk4-TU8Jg,1,48
ZOmf-3NN4Z59b2Fw6VAM7g,-1,64
ZOmf-3NN4Z59b2Fw6VAM7g,0,38
ZOmf-3NN4Z59b2Fw6VAM7g,1,639
ZOyBejO3lpOTx5CKQuyr_g,-1,5
ZOyBejO3lpOTx5CKQuyr_g,0,3
ZOyBejO3lpOTx5CKQuyr_g,1,10
ZPZYNq9fNu2GyeCSz7U-fg,-1,2
ZPZYNq9fNu2GyeCSz7U-fg,0,2
ZPZYNq9fNu2GyeCSz7U-fg,1,2
ZRe7iIrIRDMMWhrcieMsiQ,0,1
ZRe7iIrIRDMMWhrcieMsiQ,1,4
ZS3l1Q7InA5h4R8nMcFRwg,-1,4
ZS3l1Q7InA5h4R8nMcFRwg,0,5
ZS3l1Q7InA5h4R8nMcFRwg,1,39
ZTCKRVCjdcb2eS_-260O2A,-1,1
ZTCKRVCjdcb2eS_-260O2A,0,1
ZTCKRVCjdcb2eS_-260O2A,1,4
ZUkUaGAbswsvFri2EfHFMQ,-1,1
ZUkUaGAbswsvFri2EfHFMQ,0,2
ZUkUaGAbswsvFri2EfHFMQ,1,15
ZVJThf69z1Fu-CYm69_xDA,0,1
ZVJThf69z1Fu-CYm69_xDA,1,5
ZXfMiPsPv-cH7GMQ-5-mhA,-1,43
ZXfMiPsPv-cH7GMQ-5-mhA,0,24
ZXfMiPsPv-cH7GMQ-5-mhA,1,137
ZXrjQxam_gy9t3SwzzhhJA,1,4
ZZF5iqlKFBWJSGSZzWHMzA,-1,9
ZZF5iqlKFBWJSGSZzWHMzA,0,6
ZZF5iqlKFBWJSGSZzWHMzA,1,63
ZZwXafda2626nFQ2TsU62g,-1,3
Z_2Ma7FLYKM8G9UG6zufIg,-1,4
Z_2Ma7FLYKM8G9UG6zufIg,0,2
Z_2Ma7FLYKM8G9UG6zufIg,1,2
ZaV97nuYxH32bthBIzjgmw,-1,7
ZaV97nuYxH32bthBIzjgmw,0,1
ZaV97nuYxH32bthBIzjgmw,1,10
ZbnFrow_TRDhpzkzTWAVPg,-1,29
ZbnFrow_TRDhpzkzTWAVPg,0,17
ZbnFrow_TRDhpzkzTWAVPg,1,66
Zbq8tF7JmBBCqA69_gL5Uw,-1,18
Zbq8tF7JmBBCqA69_gL5Uw,0,11
Zbq8tF7JmBBCqA69_gL5Uw,1,64
Zdg1CnOe2zVDf5Egzf9RXw,-1,102
Zdg1CnOe2zVDf5Egzf9RXw,0,42
Zdg1CnOe2zVDf5Egzf9RXw,1,99
ZebnMoRwFEWqQjd6kjxCpA,-1,1
ZebnMoRwFEWqQjd6kjxCpA,0,1
ZebnMoRwFEWqQjd6kjxCpA,1,8
ZgWjkMSzIV9fAuJJQXSUvA,-1,32
ZgWjkMSzIV9fAuJJQXSUvA,0,39
ZgWjkMSzIV9fAuJJQXSUvA,1,357
ZibmYdOPKLlqDM9oR6xzOA,-1,173
ZibmYdOPKLlqDM9oR6xzOA,0,119
ZibmYdOPKLlqDM9oR6xzOA,1,822
ZjJ1n-MmnZ9D2dFjKphoBQ,-1,2
