business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Dim Sum,Dumplings,Noodles/Soup,Chicken Rice,Customer Service
NKYirjjTpzezUi4Rhj64bA,Pho 88 North York,Toronto,Willowdale,43.7704722,-79.4129878,chinese,1.0,3.2933333333333334,0.2813060102096987,0.014802569662420852,0.011225000847394799,0.19337421305816851,0.1523440909694876,0.3469481152528298
NPiVx-WKsuOEl1v0eWdxYg,Sichuan Landscape Chinese Restaurant,Toronto,Chinatown,43.6562726,-79.3996306,chinese,3.0,3.1666666666666665,0.3895124927823912,0.04048278208057954,0.11797826921511397,0.14135884443324057,0.16048951034910006,0.1501781011395746
NR2-lpZ91nDvP5pfavhtIQ,Tea A Break Tea House,Toronto,Milliken,43.80392020000001,-79.2863821,chinese,,2.25,0.8136419578418008,0.0,0.0,0.0,0.0,0.18635804215819918
N_6ct6DK7YYRLfo0GxW_2g,Beijing Dumplings,Toronto,Downtown Core,43.656712799999994,-79.38368320000001,chinese,2.0,3.2777777777777777,0.12431363062563935,0.0069825486663134834,0.5517436156803817,0.17213975968027523,0.049691893864358495,0.09512855148303193
Nl4v432g8ZdnZhAlShj8Sw,977 Cafe,Toronto,,43.7088259068,-79.3098655343,chinese,,3.5,0.16077276093832424,0.0,0.0,0.054011702572752424,0.5920340319564643,0.19318150453245905
O0zyXuEw_aojAK5ILW6WJA,New Northern Dumplings,Toronto,Milliken,43.8221402,-79.2985083,chinese,1.0,3.8333333333333335,0.09803819808707569,0.002748512757861491,0.5407351322474998,0.12122503169600451,0.07083180275590789,0.16642132245565067
O1TvPrgkK2bUo5O5aSZ7lw,Rol San,Toronto,Chinatown,43.6543527997,-79.3983133882,chinese,2.0,3.7918781725888326,0.16028594199304294,0.4839642444903887,0.09166514780443483,0.02214710468387905,0.08907709845234986,0.15286046257590488
OB8vZCzHXv9ZyKLTJe2K3g,Regal Chinese Restaurant,Toronto,Milliken,43.811986061300004,-79.27082061770001,chinese,2.0,2.4615384615384617,0.2498077966170771,0.4928092733908588,0.01980833243828107,0.017687959029629715,0.0979937236202609,0.12189291490389241
OKcWglzK8JaFxfNGjq8yGw,Old Beijing BBQ,Toronto,Scarborough,43.7852043,-79.2775736,chinese,,4.0,0.3953759433175686,0.01505614425758511,0.07031775419870054,0.0807014577559812,0.07523528021936043,0.36331342025080415
OS5IyYEXgYV9_Z0iS4MkOw,Yip's Kitchen,Toronto,St. Lawrence,43.6496845,-79.3719613,chinese,2.0,4.6,0.08878527456371811,0.017449676567936123,0.03271065097317729,0.16051160919172297,0.15151385841746767,0.5490289302859778
OUB81Dpb6m7HjW4ZmeSlmw,Mean Bao,Toronto,Niagara,43.6465917,-79.4037555,chinese,1.0,3.6538461538461537,0.19150467969668533,0.09787108971429505,0.2495798457537835,0.12438671656495526,0.1314660497468734,0.20519161852340748
OW1xNdCAWPc02_ndn4r8wA,Jun's Kitchen,Toronto,,43.714828499999996,-79.3051561,chinese,,4.666666666666667,0.2381618655974176,0.03843490309536064,0.06066489526053928,0.0008758788992246932,0.2640859627530628,0.39777649439439505
OXVp3FH5EWv6Le6lY009Vg,Pink Hong BBQ House,Toronto,Scarborough,43.7887581,-79.2687965,chinese,,4.0,0.06297613016225262,0.005137868596041455,0.15529938123774717,0.21301724071393208,0.3994120081601886,0.1641573711298381
OXW2erFOPT-Oov6wChxWYA,Lee Chen Asian Bistro,Toronto,Entertainment District,43.6473690555,-79.3867627904,chinese,2.0,4.090909090909091,0.14945360138862002,0.05219557510621073,0.22585569383145743,0.12643578288806034,0.1455110258531582,0.3005483209324933
OlSpcJY_nXqWbdwdg4SNvA,Global Imperial Cuisine,Toronto,Scarborough,43.7868737054,-79.2739297049,chinese,2.0,3.25,0.32564194363653415,0.2521259666609847,0.07131095524085546,0.04565941917272714,0.130396655765414,0.17486505952348463
OllK5_S-7svgSwbUfx1xYA,King's Noodle Restaurant,Toronto,Chinatown,43.653104799999994,-79.39854129999999,chinese,1.0,3.796747967479675,0.20435752825702955,0.04697529142983929,0.06409595880596883,0.26882267904385193,0.17992653798148114,0.23582200448182922
P5NfFdOUSyhEjbMlfnxPpA,Dynasty House Seafood Restaurant,Toronto,,43.7045112,-79.4921188,chinese,2.0,3.4,0.20166277395323298,0.3072227110159753,0.031669540232516766,0.04314958456716204,0.14761068936817645,0.2686847008629365
P5PSAsisWFopnWQDGJHOoA,Golden Ray Chinese Restaurant,Toronto,,43.7984200266,-79.3335943717,chinese,2.0,4.5,0.3617436767833377,0.0,0.006506253958195866,0.2755997403756473,0.20185245865316453,0.15429787022965472
P8chWEino6rrzPtIdB0XnA,Manchu Wok,Toronto,Entertainment District,43.644935499999995,-79.386151,chinese,,4.0,0.2767163554391587,0.0,0.0,0.17151652762740927,0.5194545289984722,0.03231258793495996
PCdQZQFvcjeiiXW_W0HBKA,Kenny's Noodles,Toronto,Scarborough,43.7846605,-79.2780511,chinese,1.0,5.0,0.1395192292879577,0.0,0.08006536740520558,0.19881690026468035,0.08167239466104077,0.4999261083811157
PD3ganU8NAGkqkcIXYPSxQ,Fudao noodle house,Toronto,Chinatown,43.6546169,-79.39909190000002,chinese,1.0,4.3561643835616435,0.12622487287197842,0.006889976082174028,0.013289590268041137,0.5326367947983168,0.06741214429405469,0.2535466216854347
PLby3di7FpKKIgQP2gBSZQ,Chicken King,Toronto,Milliken,43.8033881,-79.2878535,chinese,1.0,4.0,0.1875534111861354,0.0010899974896856394,0.0,0.08084827380610757,0.6908648365833129,0.03964348093475853
PM5vkmr8FqOIWE0pe3C2Fw,Morals Village,Toronto,Chinatown,43.653551799999995,-79.3956639,chinese,3.0,3.893939393939394,0.4515627482727033,0.015098146872022298,0.03577069297760516,0.16252762135347182,0.03932298661895761,0.29571780390523994
PXjFfAdj7ZJ6M5Rm19lw3w,Billy's Dumplings,Toronto,The Annex,43.6653843108,-79.410929151,chinese,1.0,4.285714285714286,0.0342204166274502,0.008998056174154306,0.7521441710872887,0.018001014980924882,0.0143280643819047,0.17230827674827734
PZ08ZO0-t2r1qA5WDd6wfA,Honey-Bee Restaurant,Toronto,The Beach,43.6705944,-79.29864609999998,chinese,2.0,3.142857142857143,0.2858685872679138,0.0046810503422238334,0.005226856030417538,0.026582245420315637,0.5428127134780553,0.1348285474610738
P_OfKffPc3EUSZ44lZKO-Q,Tasty & Tasty,Toronto,Milliken,43.812349938500006,-79.3014621735,chinese,1.0,3.0,0.3411598894030105,0.0007441243362044178,0.014546753915107501,0.3686734107112021,0.13619745379149015,0.1386783678429855
Pejzx2YgZvywGXJo-thfnw,Pepper Chili,Toronto,Riverdale,43.665329,-79.3528595,chinese,1.0,4.0,0.0,0.0,0.03820700959303696,0.3389794321302464,0.3569318506383914,0.26588170763832525
PwcZPVAxhnG-MPPpH3BsYQ,Phoenix Cafe,Toronto,Downtown Core,43.6570732513,-79.381775558,chinese,2.0,3.603448275862069,0.3604655290080399,0.008814266043716233,0.010264399997329776,0.056961290730054515,0.42365673312797747,0.1398377810928821
Q6tqrFKl9lnbhdo95ogSeg,Ho-Lee-Chow,Toronto,Downtown Core,43.657106299999995,-79.3742167,chinese,1.0,2.25,0.44813021814072,0.03412886397224403,0.0117474180034338,0.08586483478857702,0.26546862888337713,0.15466003621164798
Q8-4uLtLJeXHJZZsr2Zexw,Sakura Garden,Toronto,,43.7335039,-79.4193357,chinese,2.0,3.8214285714285716,0.31416999082486,0.03101063951072932,0.013449551202530703,0.04213274324162497,0.11977078725206693,0.4794662879681881
Q8uwArm4h8bhsqxw84Gd8w,Charcoal Kebab House,Toronto,Scarborough,43.7574863314,-79.2389628579,chinese,2.0,3.871794871794872,0.2949009499843742,0.008672605569030326,0.038053987286998985,0.26962506557989996,0.08850508396722442,0.300242307612472
QLsi9HiQCuWvnGayRTgO0A,The Pearl of Asia Chinese Cuisine,Toronto,Scarborough,43.7877468,-79.2677401,chinese,,3.0,0.14790946644813013,0.5183483789756435,0.08133983547804241,0.054146190344407485,0.18326141084196715,0.014994717911809417
QMdMW38abUEoewUe1jvxRA,Pot Rice & Rolls House,Toronto,Milliken,43.8104299,-79.29338829999999,chinese,,3.3333333333333335,0.23496522337613737,0.016080950100717632,0.11706312657163226,0.12551316169485457,0.3777022555160178,0.12867528274064033
Q_Iia5C2quTUVfE5_8jObw,The Royal Chinese Restaurant,Toronto,Scarborough,43.780344,-79.298788,chinese,2.0,3.912280701754386,0.3118115266679944,0.01997261243232022,0.04912470715259377,0.08167107438504022,0.20733204747468567,0.33008803188736585
QaxDKkqYTtVYZJcqBNTnvQ,Yummy Yummy Dumplings,Toronto,Downtown Core,43.653810299999996,-79.3960196,chinese,1.0,4.324137931034483,0.1106934930982223,0.008089362841648805,0.5636950755213802,0.06755039507473273,0.041316326413943956,0.2086553470500721
Qme4ZWzZEdZUwnpo-sPPIw,Noodle Bowl,Toronto,The Annex,43.6667336,-79.4045893,chinese,1.0,2.56,0.26163846177588196,0.011983468107787977,0.011396109819153313,0.18217882410843445,0.17415713153672246,0.3586460046520198
Qr6KiVgv7CklIc0J3EKMCQ,Orient Express,Toronto,Scarborough,43.7855135,-79.27568199999999,chinese,2.0,4.2631578947368425,0.13992266706502451,0.010930245841833601,0.017203365627014737,0.591205295619857,0.07575735216122748,0.1649810736850427
QxngAo1AnfcihXqdk3IA-g,Dundas Spring Garden,Toronto,Chinatown,43.6534837,-79.39547540000001,chinese,2.0,4.0,0.26677557378119643,0.011925893954301273,0.06223138053664101,0.06154506729323874,0.27741430957244345,0.3201077748621791
Qzq-m_TKJ-Iv1BmYLcjlVA,Spicy Dragon,Toronto,Scarborough,43.7489255,-79.275456,chinese,1.0,3.977272727272727,0.16330175830758373,0.01352276672647653,0.01239186251800336,0.07576633591231723,0.46094187200107745,0.27407540453454166
RI-E3WWC_KMm27EShF3O8Q,King Chef Cuisine,Toronto,Niagara,43.6436416,-79.4046936,chinese,1.0,2.8,0.412363712486004,0.003360490785478175,0.006066182177596432,0.08685693745322207,0.36646209879618075,0.12489057830151848
RJOFGZZf3ho04ku0fcFRdA,Dagu Rice Noodle,Toronto,Milliken,43.804837,-79.2881695,chinese,2.0,3.0,0.3277216824666306,0.005494129203007533,0.028375335736623382,0.5421390482354861,0.06208363323844873,0.03418617111980369
RJx_V39W3KGO1ORr99NCBw,Mr Roc's Crawfish,Toronto,Chinatown,43.656269926099995,-79.3997754154,chinese,3.0,4.5,0.20369569914119234,0.0,0.011887709717603875,0.28241162088079097,0.2567678974810921,0.24523707277932077
R__NLOqjUlw8qf12KD-I5A,Ding Dong Pastries,Toronto,Chinatown,43.654353,-79.3983037,chinese,1.0,3.8983050847457625,0.27442574807441833,0.05333228491605077,0.15683157008545506,0.06898504149251955,0.1628413712473485,0.283583984184208
Rd6Nk0rYburd6G21QUxa8Q,Li's Oriental Kitchen,Toronto,Etobicoke,43.637786299999995,-79.5391811,chinese,2.0,4.0,0.16240373188700627,0.003913477945286671,0.0075244248642729146,0.031141057624894497,0.6158628805336023,0.17915442714493737
Rh2smrKvcamnP8VBUgMI0Q,Dim Sum King Seafood Restaurant,Toronto,Chinatown,43.653324,-79.395372,chinese,2.0,3.7338129496402876,0.16570820881444073,0.47830741121071035,0.0899587481357313,0.018785289304620197,0.08125774296075437,0.16598259957374284
Ri_K4vaiRNQjlyutXgadog,California Thai,Toronto,Willowdale,43.7686976,-79.4131633,chinese,1.0,1.75,0.247874489440762,0.014151466896841967,0.009783960872873587,0.0816957815341896,0.4221556229403534,0.22433867831497945
S-RaYhvlDg8rgEOxaFeLHw,Peking Express,Toronto,Corktown,43.656748,-79.36466850000001,chinese,2.0,3.625,0.18960374237564517,0.012146537756444963,0.017090511600924597,0.0829531279455681,0.41239717642298296,0.2858089038984343
SLH_6FIjptg5BEJbYNld6w,Oja Noodles House,Toronto,Church-Wellesley Village,43.6689926,-79.38596940000001,chinese,2.0,3.5692307692307694,0.3192423126750168,0.019650231966277965,0.027814905942673048,0.1802702794502063,0.18367601556829363,0.26934625439753224
SNkkuchbVtUzCwyENcai_g,Danji,Toronto,Downtown Core,43.665300107600004,-79.3848989205,chinese,1.0,3.744186046511628,0.2392309739693943,0.009413592968826273,0.043488414245418154,0.1767330689895492,0.16895778744708637,0.36217616237972566
SXAXzOwp0I2wiA1V3iMtbg,Red Mango,Toronto,,43.7555859,-79.3521203,chinese,2.0,4.0,0.11420070727553783,0.007206623260857329,0.006621355238695882,0.05942843846540099,0.48945395391534546,0.3230889218441625
SZldZinCvCRE6u92q0u0cA,Spring China House,Toronto,,43.700101200000006,-79.4291892,chinese,2.0,2.7142857142857144,0.32636871292787006,0.01477179478000439,0.020016063179680965,0.11819616091775062,0.4206703434028107,0.09997692479188337
SZmm3wOx_fcC2rblUVewGA,New Treasure,Toronto,Downtown Core,43.6555883,-79.3854912,chinese,1.0,3.7027027027027026,0.16550857678865125,0.3726239529545639,0.050459335589413554,0.045727060002353506,0.13167326067081722,0.2340078139942006
Sa4-TzGkHKzCA99ZdkPJYA,Mirage Noodle Restaurant,Toronto,Milliken,43.8033881,-79.2878535,chinese,1.0,2.8,0.3277430383245713,0.010001407633562852,0.08883654283879007,0.42544435294908023,0.03343732687852648,0.114537331375469
ScgWjQFX6AhyejgivdFL0w,Chu Resto,Toronto,Willowdale,43.774329604399995,-79.41427822760001,chinese,,3.75,0.27434052792579494,0.0,0.03157652122230465,0.5323602165238497,0.12081401125358372,0.040908723074467045
SxjNgkzAlUG-wt2rSbc2HQ,New Ho King,Toronto,Chinatown,43.656154799999996,-79.39969140000001,chinese,2.0,3.4,0.3295673727614509,0.015829113462474117,0.03851676109318959,0.08118355623903499,0.2792145960555687,0.2556886003882817
SykyXR8BFiBRH9ON-Kj9kg,Shanghai 360,Toronto,Financial District,43.6499721,-79.3832232,chinese,2.0,4.25,0.10115055621965244,0.011360042473564884,0.007739735448293587,0.1486439110031687,0.2672148093349047,0.46389094552041577
T3eygkCPKat4TMyWIKLtGg,Chengdu Guokui,Toronto,,43.760188424300004,-79.4122839209,chinese,,2.25,0.2114263797592688,0.007486863242702178,0.126126365692686,0.3873464787502322,0.16731839895247425,0.10029551360263671
TBOKIAMxv0OHKJbarNvSeg,Green Tea Restaurant,Toronto,Scarborough,43.798345700000006,-79.1376521,chinese,2.0,4.666666666666667,0.09577344837254927,0.0025905930671188365,0.016019423151533447,0.27924214686878096,0.263083119765506,0.3432912687745115
TBzgzTFSa7pJXiLD7emYaQ,Lotus Garden Hakka Indian Style Chinese,Toronto,Scarborough,43.694271757799996,-79.2760401964,chinese,1.0,4.522388059701493,0.1341003975888374,0.013201561024616192,0.007810522532718801,0.10413589844487887,0.4445971327112062,0.2961544876977425
TIu83s4sWMdhbwimzdfzIQ,Lucky Star Restaurant,Toronto,Riverdale,43.6591715,-79.3484744,chinese,1.0,4.384615384615385,0.1314197525057305,0.018877162131784926,0.031160153908428953,0.018296612948563,0.213578778633574,0.5866675398719186
TU95jEn8aGitY8hZowXaBg,Congee Me,Toronto,Scarborough,43.7874347,-79.2687209,chinese,1.0,3.68,0.2272052319789155,0.013212948316023132,0.1036361221467218,0.2228084371998132,0.17508286793796557,0.25805439242056083
TUMMUJ_W3JqPpfU_D_Hscg,South Sea Village Chinese Restaurant,Toronto,Scarborough,43.786027000000004,-79.2760491,chinese,1.0,3.75,0.28353170182846366,0.0027788398199799867,0.054445232932082546,0.17842027594539084,0.4130299889888605,0.06779396048522247
TYvyrN4fGTBUx4EncK2LUQ,Andy's Fish And Chips,Toronto,Scarborough,43.835621100000004,-79.25043409999999,chinese,,2.6666666666666665,0.3751412512664543,0.00014419132673347288,0.018451975415027765,0.07960724901823658,0.2249504228122754,0.30170491016127243
TaA8quY8yKqRfHDUmzTTiA,Caribbean Nights,Toronto,,43.7506724,-79.48696170000001,chinese,2.0,5.0,0.17602827908464505,0.01342006166160654,0.0,0.05160349811072709,0.488076114839632,0.2708720463033894
Tf299O_MA5NFrgqagutOjw,Bowl Fine Asian Cuisine,Toronto,Downtown Core,43.6636891,-79.38419959999999,chinese,2.0,4.333333333333333,0.3900185905947489,0.011499046869527671,0.06522083926518973,0.178334951931826,0.10343676982536248,0.25148980151334516
TtBNeqXSRh37VD-pW_VbAw,South China Noodles Delight,Toronto,Milliken,43.809119200000005,-79.2908297,chinese,1.0,4.0,0.21679642252953832,0.00889831341416882,0.006469489302374228,0.592851691857404,0.017143825504272747,0.15784025739224183
U1S6NFCtMzq-qX7PnU2i_Q,Harbin Bbq,Toronto,Milliken,43.8058644129,-79.28784392770001,chinese,2.0,3.4782608695652173,0.4031860597740121,0.025913221342972678,0.045760721346686926,0.1661256382005265,0.16730649034224085,0.19170786899356093
UC2dfjZg8mrRh10maovQfw,Royale Fine Dining Banquet,Toronto,Milliken,43.8226922,-79.3002593,chinese,2.0,3.6065573770491803,0.24990277550450593,0.4364834956603111,0.053854334432989925,0.017688574413322358,0.07763441565352089,0.16443640433534965
UI4lGUcqc4YyzXJ2Uqe6BQ,The 5 Spices Restaurant,Toronto,,43.67200689999999,-79.3231229,chinese,2.0,3.888888888888889,0.24389363322036445,0.01579837700899313,0.01177267456131905,0.0691667375649302,0.46532561060910915,0.194042967035284
UNRkCTvBprmw7dE7q-Ae_Q,Amigo Steak & Seafood House,Toronto,Milliken,43.824546000000005,-79.29985500000001,chinese,2.0,1.75,0.4179733716551805,0.0,0.02365987660075725,0.09433271161601398,0.13862978118799682,0.32540425894005154
URqrHRjKF7O0hurxrHwf5Q,Seven Yummy Garden,Toronto,,43.807598714300006,-79.3563302662,chinese,,4.2,0.24286051642595602,0.011153892166302522,0.032340354118784345,0.24852201542550012,0.07829427380722895,0.38682894805622803
U_SKqvm-dUtzDIrixCVdLw,Eating Garden Chinese Restaurant,Toronto,Downtown Core,43.6557848,-79.39370129999999,chinese,,5.0,0.5445135149300566,0.0,0.08981166547029658,0.0,0.33164936602919926,0.03402545357044752
Ue2H-ajY-uBKwGoBDQutCA,Wok & Fortune,Toronto,Scarborough,43.7393264837,-79.2378300199,chinese,1.0,3.3333333333333335,0.22286258344005608,0.0,0.0,0.01826314361684263,0.6165535924647293,0.1423206804783719
Uf0NdSvJnFbwbXua7abULg,Dragon Delight,Toronto,Wychwood,43.680415999999994,-79.431034,chinese,1.0,3.3333333333333335,0.31633172715555335,0.004968927547082071,0.021829371736272595,0.06320909238582677,0.4030220163562326,0.1906388648190327
UpbTdzW9OoVrnbpHyxnMWg,Mandarin Restaurant - Toronto,Toronto,Yonge and Eglinton,43.7060318,-79.39851379999999,chinese,2.0,3.76056338028169,0.518147629217518,0.02529271025306979,0.024728668338847674,0.02959167654002243,0.08989693696829885,0.3123423786822432
UscHTL4dosXCsya15keQqQ,Spicy & Sweet,Toronto,Wychwood,43.6818545,-79.42425109999999,chinese,,3.6,0.1977222996426084,0.013973470857052217,0.021283925193610633,0.11930835268672749,0.4158382417672703,0.23187370985273098
VOsvscZOFYzcsdbmAlVkiA,Mean Bao,Toronto,Leslieville,43.6618249,-79.34008309999999,chinese,1.0,4.0,0.13841714769009905,0.11160043720481094,0.1653139903966052,0.13022988899948926,0.1245304763234789,0.32990805938551665
VYkosZRlRjStOFqIB62orQ,Shaxian Delicacies,Toronto,Milliken,43.805843483500006,-79.2888999285,chinese,2.0,3.5,0.13281228389266508,0.00812927471540824,0.23913552944092,0.3724297396864657,0.16126043441820062,0.08623273784634033
VZIolawmWugA7wH9rfyAWQ,Peter's Chung King,Toronto,Kensington Market,43.6576924,-79.4008466,chinese,,5.0,0.19188997374214659,0.009542168526201844,0.1883449152270516,0.16141554932811106,0.4418682550775522,0.006939138098936806
VeYLpoglt8XepYdN2PjSmA,Hakka Wow,Toronto,Leslieville,43.672084999999996,-79.3220862,chinese,2.0,4.170731707317073,0.16377812071817804,0.002795096151387556,0.009641100200024672,0.07073747370352544,0.46668160342602755,0.28636660580085693
Veh0kB2ErSaKsH5v6o7nwQ,Chopsticks House,Toronto,Downtown Core,43.664922999999995,-79.3851073,chinese,2.0,4.153846153846154,0.17882334725292354,0.010173711459947214,0.020617340241727698,0.16024693260173833,0.34248016640851664,0.2876585020351468
Vl0k94KCzxAxRf-hnPvB1A,Aroma Delight Palace,Toronto,Scarborough,43.8037393,-79.2863074,chinese,2.0,4.0,0.0600216834974917,0.0,0.0466661182318061,0.4993396643124215,0.3130094805781435,0.08096305338013729
VopuT3hjU8_OobE-ROt9HQ,Hot Pot Garden,Toronto,Milliken,43.822942700000006,-79.300949,chinese,,5.0,0.12095333379880115,0.03738649609616082,0.0,0.0,0.3818886287252368,0.45977154137980125
VtqYBu6WCshn2-FOCZCflQ,Rain & Sunny Restaurant,Toronto,Milliken,43.80392020000001,-79.2863821,chinese,,4.0,0.14669786917387997,0.0012445142521781724,0.010886562344138737,0.6358891884133904,0.02048333798006692,0.18479852783634587
VvSmE1NnTjnaTPHT0WrCaQ,King's Café,Toronto,Kensington Market,43.6542071,-79.40205429999999,chinese,2.0,4.019417475728155,0.24310460667617864,0.041652974317484,0.1026758262497775,0.09300859263790438,0.2658748213217091,0.2536831787969463
W4PkdKcGXYM3Njo_Y9pPHg,Spice Kitchen,Toronto,Scarborough,43.7794384,-79.1375755,chinese,1.0,3.875,0.18635488565724256,0.0004197662974342952,0.0035408308549313493,0.05694249677286564,0.298599494723669,0.45414252569385716
W6HgKXp-gXozKjOqGqIOXg,On The Rocks,Toronto,St. Lawrence,43.650168799999996,-79.36840579999999,chinese,2.0,3.625,0.31387325215282336,0.012662801125004945,0.018720431774419264,0.02771999661616819,0.10279364434355379,0.5242298739880306
W9Bh_7mfuUrEAdQBJMVOvA,Sang-Ho Seafood Restaurant,Toronto,Kensington Market,43.6529547,-79.3991357,chinese,2.0,4.1875,0.4139740204486264,0.012264439421651717,0.04101557139424068,0.08962787946345871,0.24965633942438442,0.193461749847638
WDYaPybbBHI69EVVVb62cw,Tender Trap Restaurant,Toronto,Cabbagetown,43.667790999999994,-79.36951440000001,chinese,1.0,3.6666666666666665,0.24455794618038032,0.027557557024944574,0.022010311328296752,0.015018247397757001,0.4079839865157118,0.2828719515529095
WbQOuI7mVST8XrJotWq9fA,Kom Jug Yuen Restaurant,Toronto,Chinatown,43.655799,-79.3990373,chinese,1.0,3.232142857142857,0.18341306779870642,0.02620833215160615,0.10188409048102079,0.13356061896818083,0.2808224939072636,0.2741113966932224
WmuoWetYC-4U2-V4taC6Wg,Yueh Tung Restaurant,Toronto,Downtown Core,43.6550882011,-79.3851792651,chinese,2.0,3.8559322033898304,0.1821890635995913,0.01078135448701035,0.012808485246017657,0.06350254225438687,0.4430598388788288,0.2876587155341651
Wpfv64KNkGwMzfo2B_VAuQ,Hunan Style Restaurant,Toronto,Milliken,43.822058,-79.298592,chinese,2.0,4.0,0.1345556518751097,0.055282395676486566,0.023935393284659268,0.2650617698207112,0.46167810837696005,0.05948668096607323
WqXrmUVy5Ay3Scn4GPM9Ug,The Borough,Toronto,The Danforth,43.6822742,-79.32867879999999,chinese,2.0,4.0,0.32846609077226363,0.01365125068006269,0.02271507020625951,0.0678979157350413,0.12623089640192722,0.4410387762044457
WuRe1cVirO93fDvuW-3u3g,Ti-Ki Ming,Toronto,Entertainment District,43.644935499999995,-79.386151,chinese,,4.0,0.1851056258575391,0.01435927518070763,0.0,0.25939565554962074,0.3262610259367036,0.21487841747542896
X29BLACjBhOg_P2USv07dA,Trendee Chinese Cuisine,Toronto,,43.7082593775,-79.3425049654,chinese,2.0,4.0,0.23587460178633587,0.025008005057801014,0.019221660313545115,0.10104462805530165,0.229563197709629,0.3892879070773873
X2I47eENvYeVL6QlzAZ0wA,Hey Noodles,Toronto,Willowdale,43.7728471,-79.4141058,chinese,2.0,4.066666666666666,0.07749093657903608,0.006223133612892904,0.010993651831677321,0.6882906262859776,0.025685455779844976,0.19131619591057125
X6rz732Av_276Dn06dOx9g,CHICXI,Toronto,,43.7342674,-79.4043713,chinese,,4.0,0.2656049506806139,0.15755486311121247,0.035613929777198586,0.15507474556053225,0.2879706770161913,0.09818083385425158
X9ftU-exKhTMOjtr3B52rw,Jim Chai Kee Wonton Noodle,Toronto,Milliken,43.814595600000004,-79.2922628,chinese,1.0,4.216666666666667,0.133349198486759,0.016292142934639892,0.032318931904973834,0.49966305935806166,0.05938554766421387,0.2589911196513519
XCUXCTHvY8QVR4xU0DF__w,Dumpling House,Toronto,Riverdale,43.665688700000004,-79.351097,chinese,1.0,3.9836065573770494,0.10114298850269168,0.022708345100542492,0.47026216384455793,0.10457368050210171,0.08598213030206227,0.21533069174804398
XEKx5litKe1KkfJpqtmJUw,Dong Kee,Toronto,Milliken,43.8191949,-79.29544200000001,chinese,2.0,3.764705882352941,0.38578336436965494,0.020021638748352475,0.04104431817279317,0.06437802273272998,0.2309549349708278,0.2578177210056414
XGc_QdKg9oP8bZ3VM1e5IA,Good View Restaurant,Toronto,Ryerson,43.6568241,-79.37617409999999,chinese,2.0,4.027027027027027,0.1853469477630896,0.012905805160101168,0.022255201349894706,0.11666423958762898,0.18577378655473542,0.47705401958455024
XINxZ5fHTKq5eCq-z_KS8g,Manchu Wok,Toronto,Yonge and Eglinton,43.7072761,-79.39960090000001,chinese,,4.0,0.15571038736144346,0.012614883919746614,0.005581017735021109,0.20260996178000257,0.20003205817455488,0.42345169102923136
XNAjBwDNbaU_tlOxzR1aUQ,Wynner Grill,Toronto,Scarborough,43.804329123900004,-79.3310938776,chinese,2.0,2.75,0.42875532936447636,0.00915649003517676,0.04500812361585087,0.20575122192404158,0.23155615348229452,0.0797726815781599
XT_ylW8v79TN1RWzHV0EjQ,Verdant Garden Chinese Restaurant,Toronto,Milliken,43.8230942064,-79.3010709062,chinese,2.0,3.0,0.3927873308585862,0.02528201238674383,0.0322690229666654,0.1881748062801342,0.24960453347421963,0.11188229403365088
XYIPXJ9parr9FtvvcGI1SA,GB Hand-pulled Noodles,Toronto,Downtown Core,43.6566411,-79.3837473,chinese,2.0,4.191558441558442,0.11281901046155968,0.004773720054322526,0.0064918199135874845,0.6583765637231954,0.010134454918181985,0.20740443092915256
XhI9jFlXmT33LQzOHkJrlw,Ken Ho's Snack Service,Toronto,University of Toronto,43.6596184,-79.3969208,chinese,1.0,3.6666666666666665,0.36658761570547566,0.0,0.010179708855396501,0.06804603861878794,0.43486241966029643,0.12032421716004339
XplJHcYSQTFlwv3Rk8WsYw,Shanghai Dim Sum,Toronto,Scarborough,43.7872939,-79.2695589,chinese,2.0,3.659090909090909,0.23561940816887536,0.1095760698221607,0.22414180644019668,0.17684324232247836,0.09171942914904686,0.1621000440972421
XqPMOwrJ0xjphyNQYcoPLg,Buddha's Vegetarian Foods,Toronto,Kensington Market,43.6519184,-79.40337559999999,chinese,1.0,4.22093023255814,0.23090679374776152,0.010202064292863031,0.02894896301468211,0.12937359206709415,0.2163380845716613,0.384230502305938
Xu1_lZl30we4PQlJ58zQ9w,The Green Dragon,Toronto,Upper Beach,43.680974799999994,-79.2847552,chinese,2.0,4.2105263157894735,0.32460809972993965,0.0038488687895982475,0.008322078593809156,0.006674856254974215,0.08720204266352083,0.569344053968158
Xyaw8gVBFDdn6rp_NtLhnw,Neighbor Wang,Toronto,Downtown Core,43.6615274,-79.3788491,chinese,2.0,3.8,0.19413498419547995,0.00992740399485582,0.18500766742597902,0.23159202068405182,0.13065267063331798,0.24868525306631542
YBk7SLJ7WUfalpJ82yXJ4Q,Su-Good,Toronto,The Danforth,43.6886686,-79.3002742,chinese,2.0,4.166666666666667,0.06668048192589479,0.008314125838501597,0.014917813542832876,0.04740663912660837,0.5759880135261591,0.28669292604000324
