business_id,label,size
I1gRYCt2exnOMsTr-lEJVA,-1,16
I1gRYCt2exnOMsTr-lEJVA,0,23
I1gRYCt2exnOMsTr-lEJVA,1,337
IBSePQdC8MwoWdMmoyegnw,-1,7
IBSePQdC8MwoWdMmoyegnw,1,20
IFvBnwcWJ54BgMzVnCxIrQ,-1,2
IFvBnwcWJ54BgMzVnCxIrQ,0,6
IFvBnwcWJ54BgMzVnCxIrQ,1,88
II5EG0o7Y9jRZA84RBXetA,-1,4
II5EG0o7Y9jRZA84RBXetA,0,7
II5EG0o7Y9jRZA84RBXetA,1,26
IIN-zsEasYKm5gd_OClSYg,1,8
IMLrj2klosTFvPRLv56cng,-1,71
IMLrj2klosTFvPRLv56cng,0,82
IMLrj2klosTFvPRLv56cng,1,1222
IOwTrStIy6NinyquhBrLZQ,-1,23
IOwTrStIy6NinyquhBrLZQ,0,13
IOwTrStIy6NinyquhBrLZQ,1,21
IWN2heYitkg-D4UdqfxcMA,-1,160
IWN2heYitkg-D4UdqfxcMA,0,134
IWN2heYitkg-D4UdqfxcMA,1,1595
IYydfjUO5kb-N4KwSPlEcA,-1,5
IYydfjUO5kb-N4KwSPlEcA,0,3
IYydfjUO5kb-N4KwSPlEcA,1,44
I_SW8XCxWtwUfC1ow6QLrw,-1,1
I_SW8XCxWtwUfC1ow6QLrw,0,1
I_SW8XCxWtwUfC1ow6QLrw,1,5
In0uctdG7Kb3E8gUYtjgnA,0,3
In0uctdG7Kb3E8gUYtjgnA,1,20
Ipkl7KtlqxCe8bMMkwHwPQ,-1,21
Ipkl7KtlqxCe8bMMkwHwPQ,0,21
Ipkl7KtlqxCe8bMMkwHwPQ,1,256
Iv5lyi_ule9sNIOncmusIw,-1,7
Iv5lyi_ule9sNIOncmusIw,0,4
Iv5lyi_ule9sNIOncmusIw,1,116
IyrDnrvUKpndj5zIv1KvGQ,-1,40
IyrDnrvUKpndj5zIv1KvGQ,0,18
IyrDnrvUKpndj5zIv1KvGQ,1,196
J1MVP1oGbBnKVqriX4HDuQ,-1,28
J1MVP1oGbBnKVqriX4HDuQ,0,17
J1MVP1oGbBnKVqriX4HDuQ,1,58
J2nCJBrGn4EQT1abnBHaUQ,-1,2
J2nCJBrGn4EQT1abnBHaUQ,0,2
J2nCJBrGn4EQT1abnBHaUQ,1,14
J5ylw6DXGmQ6hM06Ne3XHw,-1,4
J5ylw6DXGmQ6hM06Ne3XHw,0,9
J5ylw6DXGmQ6hM06Ne3XHw,1,77
J73YHN9LgV7FNYRn7n2NjQ,-1,1
J73YHN9LgV7FNYRn7n2NjQ,0,1
J73YHN9LgV7FNYRn7n2NjQ,1,3
J7EUrh1q3lgENaoTrHZl_w,-1,8
J7EUrh1q3lgENaoTrHZl_w,0,2
J7EUrh1q3lgENaoTrHZl_w,1,61
JAHvhS-EDRxtoArvrpA5JQ,-1,6
JAHvhS-EDRxtoArvrpA5JQ,0,1
JAHvhS-EDRxtoArvrpA5JQ,1,8
JJpoHl5mxJHwbaix71mfyg,-1,22
JJpoHl5mxJHwbaix71mfyg,0,15
JJpoHl5mxJHwbaix71mfyg,1,80
JOqH0qOAVL7OfkYW3opg4A,0,1
JOqH0qOAVL7OfkYW3opg4A,1,6
JSUmoa3hFNfoDYLbYNNLOQ,-1,7
JSUmoa3hFNfoDYLbYNNLOQ,0,1
JSUmoa3hFNfoDYLbYNNLOQ,1,18
JTFFtWy_chbsHTs95yD_2Q,-1,116
JTFFtWy_chbsHTs95yD_2Q,0,105
JTFFtWy_chbsHTs95yD_2Q,1,660
JVTIY3KAIaIiL0fxY82SoQ,-1,12
JVTIY3KAIaIiL0fxY82SoQ,0,20
JVTIY3KAIaIiL0fxY82SoQ,1,29
JWhqCvKTs5vLwIrhrbgx7Q,-1,11
JWhqCvKTs5vLwIrhrbgx7Q,0,5
JWhqCvKTs5vLwIrhrbgx7Q,1,40
JXAMnijxRrW-jXHGvDJzzg,-1,13
JXAMnijxRrW-jXHGvDJzzg,0,11
JXAMnijxRrW-jXHGvDJzzg,1,75
JcFyuyo0Rt6gDiVZ9yJ3VQ,-1,33
JcFyuyo0Rt6gDiVZ9yJ3VQ,0,28
JcFyuyo0Rt6gDiVZ9yJ3VQ,1,405
JhRxDdmZSGDG_u7cGxaYrw,-1,31
JhRxDdmZSGDG_u7cGxaYrw,0,14
JhRxDdmZSGDG_u7cGxaYrw,1,173
K0j_Znzin0jShXVnpvW86A,-1,101
K0j_Znzin0jShXVnpvW86A,0,119
K0j_Znzin0jShXVnpvW86A,1,953
K1WGxpKx1OoI0N1I6LRsyA,-1,3
K1WGxpKx1OoI0N1I6LRsyA,0,4
K1WGxpKx1OoI0N1I6LRsyA,1,9
K2_zfa7cKbg5klHJYqoWnw,-1,46
K2_zfa7cKbg5klHJYqoWnw,0,36
K2_zfa7cKbg5klHJYqoWnw,1,390
KHROx3AxX8btg70JDPbIqg,-1,10
KHROx3AxX8btg70JDPbIqg,0,2
KHROx3AxX8btg70JDPbIqg,1,36
KJsGM_gLm597KEJ95PUfsw,-1,11
KJsGM_gLm597KEJ95PUfsw,0,5
KJsGM_gLm597KEJ95PUfsw,1,32
KP7eER5QIatYvuQnTqfmnA,-1,6
KP7eER5QIatYvuQnTqfmnA,0,5
KP7eER5QIatYvuQnTqfmnA,1,13
KQoeETpQ1nBEQ6fVOtFgWQ,-1,7
KQoeETpQ1nBEQ6fVOtFgWQ,0,10
KQoeETpQ1nBEQ6fVOtFgWQ,1,107
KRaxPApQv43oX6Dcv3jKQA,-1,47
KRaxPApQv43oX6Dcv3jKQA,0,22
KRaxPApQv43oX6Dcv3jKQA,1,138
KSkjE3krqsovBs7iC4x7ng,-1,22
KSkjE3krqsovBs7iC4x7ng,0,7
KSkjE3krqsovBs7iC4x7ng,1,35
KWLm_h-XmdoT3h-o2bSD2w,-1,9
KWLm_h-XmdoT3h-o2bSD2w,0,4
KWLm_h-XmdoT3h-o2bSD2w,1,31
KXITXbKuE60WSUDs7NZVLQ,-1,58
KXITXbKuE60WSUDs7NZVLQ,0,50
KXITXbKuE60WSUDs7NZVLQ,1,584
KYEZATGRY5aD69ZR6VvyWQ,-1,2
KYEZATGRY5aD69ZR6VvyWQ,0,3
KYEZATGRY5aD69ZR6VvyWQ,1,25
KaGZE0_o1EmmSN4Fo_cpUw,-1,48
KaGZE0_o1EmmSN4Fo_cpUw,0,27
KaGZE0_o1EmmSN4Fo_cpUw,1,174
Ke0nQzmHSGTdSqmagaNr4Q,-1,1
Ke0nQzmHSGTdSqmagaNr4Q,1,2
KjOpQ4QCf-sk_dbFJX_52w,0,1
KjOpQ4QCf-sk_dbFJX_52w,1,19
Kn23LDd740SBVJ7mum0fwg,-1,16
Kn23LDd740SBVJ7mum0fwg,0,14
Kn23LDd740SBVJ7mum0fwg,1,128
KoqiR3YN3mhbyuUWYIhuIw,-1,5
KoqiR3YN3mhbyuUWYIhuIw,0,5
KoqiR3YN3mhbyuUWYIhuIw,1,40
Ku3ATIQunBSCP6_j6yOKFA,-1,2
Ku3ATIQunBSCP6_j6yOKFA,0,2
Ku3ATIQunBSCP6_j6yOKFA,1,27
Kyl7Iaubsz3vvfykxdcmjA,-1,7
Kyl7Iaubsz3vvfykxdcmjA,0,6
Kyl7Iaubsz3vvfykxdcmjA,1,16
L-IyrAwnrg9A2yW7zPI_UA,-1,2
L-IyrAwnrg9A2yW7zPI_UA,0,8
L-IyrAwnrg9A2yW7zPI_UA,1,77
L7SKlQ4hH12eIqmabXzE0Q,-1,35
L7SKlQ4hH12eIqmabXzE0Q,0,8
L7SKlQ4hH12eIqmabXzE0Q,1,96
L9hxsakFxY315yPqCZL-zQ,-1,7
L9hxsakFxY315yPqCZL-zQ,0,6
L9hxsakFxY315yPqCZL-zQ,1,48
LCf4MZQcwgtniQUJ-MQBZA,-1,6
LCf4MZQcwgtniQUJ-MQBZA,0,2
LCf4MZQcwgtniQUJ-MQBZA,1,43
LDMCrFlGIFUN6L-FEFgzWg,-1,5
LDMCrFlGIFUN6L-FEFgzWg,0,3
LDMCrFlGIFUN6L-FEFgzWg,1,6
LH-DYCy9v3kM4JRtpcquxw,-1,3
LH-DYCy9v3kM4JRtpcquxw,0,3
LH-DYCy9v3kM4JRtpcquxw,1,18
LJvGjabschy4zGXwnAk2Wg,-1,2
LJvGjabschy4zGXwnAk2Wg,0,1
LJvGjabschy4zGXwnAk2Wg,1,3
LOWn1xi9PfG2kxrUuC21nA,-1,7
LOWn1xi9PfG2kxrUuC21nA,0,6
LOWn1xi9PfG2kxrUuC21nA,1,107
LPnGdeEJyMMO02e02PqZBA,-1,18
LPnGdeEJyMMO02e02PqZBA,0,10
LPnGdeEJyMMO02e02PqZBA,1,208
LV-oONzEA22qiBEFK1sckA,-1,24
LV-oONzEA22qiBEFK1sckA,0,22
LV-oONzEA22qiBEFK1sckA,1,240
Ls89UV4aSRE8eW2Pj_LaWg,-1,13
Ls89UV4aSRE8eW2Pj_LaWg,0,11
Ls89UV4aSRE8eW2Pj_LaWg,1,72
LtXy1VinKWfuLFslVarKRw,-1,109
LtXy1VinKWfuLFslVarKRw,0,104
LtXy1VinKWfuLFslVarKRw,1,442
LvNQkpggm72kJUTzO0juWQ,-1,20
LvNQkpggm72kJUTzO0juWQ,0,16
LvNQkpggm72kJUTzO0juWQ,1,114
Lw9EBaDVg5R36dIE6N2oqw,-1,4
Lw9EBaDVg5R36dIE6N2oqw,0,5
Lw9EBaDVg5R36dIE6N2oqw,1,128
LwQB9H3jZ9wTk24Lr-AnZQ,-1,63
LwQB9H3jZ9wTk24Lr-AnZQ,0,80
LwQB9H3jZ9wTk24Lr-AnZQ,1,914
M--CB6Fhp4XKxsR2PlcP9w,-1,15
M--CB6Fhp4XKxsR2PlcP9w,0,29
M--CB6Fhp4XKxsR2PlcP9w,1,190
MCenmA0zc9gNR1Cwyh4f1A,-1,2
MCenmA0zc9gNR1Cwyh4f1A,1,14
MDVbJicJvqaO4WGx0vEabQ,-1,58
MDVbJicJvqaO4WGx0vEabQ,0,32
MDVbJicJvqaO4WGx0vEabQ,1,139
MP9LqzWeWTuMU4VkZo_M2w,-1,2
MP9LqzWeWTuMU4VkZo_M2w,0,1
MP9LqzWeWTuMU4VkZo_M2w,1,7
MWyv0delstZwPcBkGzmwbA,0,4
MWyv0delstZwPcBkGzmwbA,1,23
Mb8qJps-OBFmDALFo5dkJA,-1,6
Mb8qJps-OBFmDALFo5dkJA,0,3
Mb8qJps-OBFmDALFo5dkJA,1,19
Md6895ZtS3FA8a0pUaH6nw,-1,85
Md6895ZtS3FA8a0pUaH6nw,0,76
Md6895ZtS3FA8a0pUaH6nw,1,322
MiUrif_vYOuITF4ALf7WHA,-1,74
MiUrif_vYOuITF4ALf7WHA,0,35
MiUrif_vYOuITF4ALf7WHA,1,163
MnYGGxWpMyQ7oncUPjbEmw,-1,25
MnYGGxWpMyQ7oncUPjbEmw,0,17
MnYGGxWpMyQ7oncUPjbEmw,1,62
Mnf10SaW1-8O3zVF_S16Dg,-1,9
Mnf10SaW1-8O3zVF_S16Dg,0,14
Mnf10SaW1-8O3zVF_S16Dg,1,67
MohTx0z3LnzAnr0bIsstHQ,-1,8
MohTx0z3LnzAnr0bIsstHQ,0,4
MohTx0z3LnzAnr0bIsstHQ,1,117
MozU1DoDVybr8QmrAy-XDg,0,1
MozU1DoDVybr8QmrAy-XDg,1,6
MpovsyjkSkchD7ssAdEVKQ,-1,34
MpovsyjkSkchD7ssAdEVKQ,0,33
MpovsyjkSkchD7ssAdEVKQ,1,383
MqYYYNA-ZYvV-1w5qcmMoA,-1,44
MqYYYNA-ZYvV-1w5qcmMoA,0,56
MqYYYNA-ZYvV-1w5qcmMoA,1,562
MsxXvGps1fjERgIQa0NtRw,-1,4
MsxXvGps1fjERgIQa0NtRw,0,1
MsxXvGps1fjERgIQa0NtRw,1,1
Mv2SeBkY0DASmwO1-mM-iQ,-1,16
Mv2SeBkY0DASmwO1-mM-iQ,0,7
Mv2SeBkY0DASmwO1-mM-iQ,1,21
MwCai0x6GILtK4KkwufZig,-1,14
MwCai0x6GILtK4KkwufZig,0,17
MwCai0x6GILtK4KkwufZig,1,212
N-A-Ys0zNx1gmA9_kTlQdA,-1,2
N-A-Ys0zNx1gmA9_kTlQdA,0,2
N-A-Ys0zNx1gmA9_kTlQdA,1,112
N0apJkxIem2E8irTBRKnHw,-1,101
N0apJkxIem2E8irTBRKnHw,0,134
N0apJkxIem2E8irTBRKnHw,1,1321
N0l-6kdgRXEskiGw3ab05A,-1,12
N0l-6kdgRXEskiGw3ab05A,0,9
N0l-6kdgRXEskiGw3ab05A,1,49
N8D-5-fW7EkBdKjNYGhu0A,-1,34
N8D-5-fW7EkBdKjNYGhu0A,0,34
N8D-5-fW7EkBdKjNYGhu0A,1,500
NGp1HTYrPg3pMP-tXeLf-g,-1,5
NGp1HTYrPg3pMP-tXeLf-g,0,4
NGp1HTYrPg3pMP-tXeLf-g,1,13
NLEe-RzDSU-5BN6xp_WWCw,-1,73
NLEe-RzDSU-5BN6xp_WWCw,0,73
NLEe-RzDSU-5BN6xp_WWCw,1,591
NSgSagwajv26iS8zUKs2EQ,-1,18
NSgSagwajv26iS8zUKs2EQ,0,16
NSgSagwajv26iS8zUKs2EQ,1,102
NUpRBNSWuhRQ2tze3-A-Ng,-1,60
NUpRBNSWuhRQ2tze3-A-Ng,0,31
NUpRBNSWuhRQ2tze3-A-Ng,1,96
Nc6k5XNVffb59n_nlDZFdQ,-1,1
Nc6k5XNVffb59n_nlDZFdQ,0,3
Nc6k5XNVffb59n_nlDZFdQ,1,40
NcrasPRJ3xm0K7JPxLFBGA,-1,28
NcrasPRJ3xm0K7JPxLFBGA,0,11
NcrasPRJ3xm0K7JPxLFBGA,1,23
Nh2fgoaTl3TMP8OBoOOFEA,-1,1
Nh2fgoaTl3TMP8OBoOOFEA,1,3
NjMC1bh3xZbqBmihsbH-nw,-1,10
NjMC1bh3xZbqBmihsbH-nw,0,7
NjMC1bh3xZbqBmihsbH-nw,1,26
Nk88s1VuIfl3O9SFZnonCg,-1,5
Nk88s1VuIfl3O9SFZnonCg,0,4
Nk88s1VuIfl3O9SFZnonCg,1,28
NoA6bD6W7z_Aztk_cOU5cg,-1,70
NoA6bD6W7z_Aztk_cOU5cg,0,30
NoA6bD6W7z_Aztk_cOU5cg,1,188
NvKNe9DnQavC9GstglcBJQ,-1,189
NvKNe9DnQavC9GstglcBJQ,0,221
NvKNe9DnQavC9GstglcBJQ,1,2260
Nx2qOQBY9QGJnzcuPO9yyw,-1,1
Nx2qOQBY9QGJnzcuPO9yyw,0,1
Nx2qOQBY9QGJnzcuPO9yyw,1,3
O5Z9pd-aqjp6A1K6w0dXSw,-1,3
O5Z9pd-aqjp6A1K6w0dXSw,0,2
O5Z9pd-aqjp6A1K6w0dXSw,1,7
O6eGmbnnbh0Jq80AAIfzjA,-1,3
O6eGmbnnbh0Jq80AAIfzjA,0,4
O6eGmbnnbh0Jq80AAIfzjA,1,8
O7UMzd3i-Zk8dMeyY9ZwoA,-1,7
O7UMzd3i-Zk8dMeyY9ZwoA,0,21
O7UMzd3i-Zk8dMeyY9ZwoA,1,323
O9LDS66IUKIBkGz_uFZKWQ,-1,25
O9LDS66IUKIBkGz_uFZKWQ,0,16
O9LDS66IUKIBkGz_uFZKWQ,1,80
ODXNf0npAv--JbyzBaLxoQ,-1,6
ODXNf0npAv--JbyzBaLxoQ,0,4
ODXNf0npAv--JbyzBaLxoQ,1,14
OETh78qcgDltvHULowwhJg,-1,274
OETh78qcgDltvHULowwhJg,0,255
OETh78qcgDltvHULowwhJg,1,2716
OFw59czUoeeosFMKfRawmg,-1,52
OFw59czUoeeosFMKfRawmg,0,36
OFw59czUoeeosFMKfRawmg,1,295
OPiPeoJiv92rENwbq76orA,-1,17
OPiPeoJiv92rENwbq76orA,0,13
OPiPeoJiv92rENwbq76orA,1,43
OPxWcHK96_cbmiF7legDnA,-1,23
OPxWcHK96_cbmiF7legDnA,0,26
OPxWcHK96_cbmiF7legDnA,1,190
OVTY-NpcTA7iXbMQmusv3A,-1,73
OVTY-NpcTA7iXbMQmusv3A,0,45
OVTY-NpcTA7iXbMQmusv3A,1,454
OVTZNSkSfbl3gVB9XQIJfw,-1,201
OVTZNSkSfbl3gVB9XQIJfw,0,149
OVTZNSkSfbl3gVB9XQIJfw,1,975
OWiKC7bjIvc7L2iIuBsHxw,-1,11
OWiKC7bjIvc7L2iIuBsHxw,0,5
OWiKC7bjIvc7L2iIuBsHxw,1,26
OYHpqY6-3C-wXR-uPbHhwA,-1,26
OYHpqY6-3C-wXR-uPbHhwA,0,18
OYHpqY6-3C-wXR-uPbHhwA,1,178
OcHZMxSYubLUg64aBU27sA,-1,6
OcHZMxSYubLUg64aBU27sA,1,5
Oh62VtPS3Jj9e6CNRxJh5w,-1,19
Oh62VtPS3Jj9e6CNRxJh5w,0,6
Oh62VtPS3Jj9e6CNRxJh5w,1,40
Ohy6TtDSeJkVAtIHXP7pMw,-1,2
Ohy6TtDSeJkVAtIHXP7pMw,1,7
OjAEW_EO1CKHFiioc-PsRw,1,4
OjApDLQUPV8c_yPCg8xZog,-1,80
OjApDLQUPV8c_yPCg8xZog,0,48
OjApDLQUPV8c_yPCg8xZog,1,702
OlWWHMKPSroPqnLd1I5ujg,-1,25
OlWWHMKPSroPqnLd1I5ujg,0,9
OlWWHMKPSroPqnLd1I5ujg,1,37
On8O41uCKj1GfF1Bt4S2Lg,-1,51
On8O41uCKj1GfF1Bt4S2Lg,0,39
On8O41uCKj1GfF1Bt4S2Lg,1,105
OwG2nkJrDoP-WGcU9tvkUA,-1,1
OwG2nkJrDoP-WGcU9tvkUA,0,2
OwG2nkJrDoP-WGcU9tvkUA,1,11
P2dFr-Jg1OUoNMikaCmLEQ,-1,12
P2dFr-Jg1OUoNMikaCmLEQ,0,7
P2dFr-Jg1OUoNMikaCmLEQ,1,56
P7pxQFqr7yBKMMI2J51udw,-1,206
P7pxQFqr7yBKMMI2J51udw,0,221
P7pxQFqr7yBKMMI2J51udw,1,2598
PDIh1lVtKlUqPJROXYJQvQ,-1,59
PDIh1lVtKlUqPJROXYJQvQ,0,56
PDIh1lVtKlUqPJROXYJQvQ,1,521
PG9I7ZfeXV4UKVXo-yciLw,-1,4
PG9I7ZfeXV4UKVXo-yciLw,0,3
PG9I7ZfeXV4UKVXo-yciLw,1,24
PIXl4WvAqjl2w9Lj81zXvQ,-1,30
PIXl4WvAqjl2w9Lj81zXvQ,0,37
PIXl4WvAqjl2w9Lj81zXvQ,1,436
PJPO9AYkt__t4kSWdSWnfw,-1,46
PJPO9AYkt__t4kSWdSWnfw,0,26
PJPO9AYkt__t4kSWdSWnfw,1,252
PK0pjMIgWXg_xHJT4axz0A,1,5
PKJgFHlglb9Z2k2UQX3QWw,-1,1
PKJgFHlglb9Z2k2UQX3QWw,0,3
PKJgFHlglb9Z2k2UQX3QWw,1,16
PLVJCN2p1MIkeDzIbAx9kA,-1,34
PLVJCN2p1MIkeDzIbAx9kA,0,16
PLVJCN2p1MIkeDzIbAx9kA,1,39
PMOlf91mjpkWRiZa5hEr-A,-1,27
PMOlf91mjpkWRiZa5hEr-A,0,12
PMOlf91mjpkWRiZa5hEr-A,1,60
PQER4ba8Q0zqB1G2QiXamQ,-1,64
PQER4ba8Q0zqB1G2QiXamQ,0,51
PQER4ba8Q0zqB1G2QiXamQ,1,915
PVR4H9qPN8eLc9o6l6_nSw,-1,2
PVR4H9qPN8eLc9o6l6_nSw,0,2
PVR4H9qPN8eLc9o6l6_nSw,1,2
PXShA3JZMXr2mEH3on5clw,-1,69
PXShA3JZMXr2mEH3on5clw,0,80
PXShA3JZMXr2mEH3on5clw,1,1260
PYUyY5E1MPn_8m9WZeMDHA,-1,22
PYUyY5E1MPn_8m9WZeMDHA,0,12
PYUyY5E1MPn_8m9WZeMDHA,1,64
PZsHMiTYy8BDWZNBZKLDxg,-1,7
PZsHMiTYy8BDWZNBZKLDxg,0,2
PZsHMiTYy8BDWZNBZKLDxg,1,32
Pd52CjgyEU3Rb8co6QfTPw,0,1
Pd52CjgyEU3Rb8co6QfTPw,1,13
Pg08gKwJApGWoHtnq3aWqw,-1,6
Pg08gKwJApGWoHtnq3aWqw,0,3
Pg08gKwJApGWoHtnq3aWqw,1,9
PgJgpW4TKQ8IoALH2Yq-zA,-1,236
PgJgpW4TKQ8IoALH2Yq-zA,0,195
PgJgpW4TKQ8IoALH2Yq-zA,1,687
PitHcnxTKCANz1VYwVtWkg,-1,4
PitHcnxTKCANz1VYwVtWkg,0,1
PitHcnxTKCANz1VYwVtWkg,1,12
Pjg0ML-Se8fnbWgHHodGYQ,-1,13
Pjg0ML-Se8fnbWgHHodGYQ,0,4
Pjg0ML-Se8fnbWgHHodGYQ,1,29
PpHnxQaRP2JNjJODQDX9GA,-1,20
PpHnxQaRP2JNjJODQDX9GA,0,10
PpHnxQaRP2JNjJODQDX9GA,1,48
PtwW1Hwme8Y0wy54zNr8Xw,-1,18
PtwW1Hwme8Y0wy54zNr8Xw,0,22
PtwW1Hwme8Y0wy54zNr8Xw,1,406
PwpSY0vO3XlQXKOuqiqZMQ,-1,24
PwpSY0vO3XlQXKOuqiqZMQ,0,25
PwpSY0vO3XlQXKOuqiqZMQ,1,319
Q-1JCkmzNBJk6jC7K_AUZA,-1,14
Q-1JCkmzNBJk6jC7K_AUZA,0,10
Q-1JCkmzNBJk6jC7K_AUZA,1,42
Q5olb1x6FGk2oLAlc9p5Lg,-1,66
Q5olb1x6FGk2oLAlc9p5Lg,0,40
Q5olb1x6FGk2oLAlc9p5Lg,1,428
Q5sn7sP6v_lk3pxn0xVIlA,-1,8
Q5sn7sP6v_lk3pxn0xVIlA,0,18
Q5sn7sP6v_lk3pxn0xVIlA,1,152
Q7ckyYqs9wh1gsRhcjEd0Q,-1,2
Q7ckyYqs9wh1gsRhcjEd0Q,1,12
QCCVxVRt1amqv0AaEWSKkg,-1,8
QCCVxVRt1amqv0AaEWSKkg,0,4
QCCVxVRt1amqv0AaEWSKkg,1,198
QGAv-8tj5i4m4G-HDMnIbA,-1,25
QGAv-8tj5i4m4G-HDMnIbA,0,14
QGAv-8tj5i4m4G-HDMnIbA,1,205
QJR4qBUHegWEozSQrGmBPw,-1,131
QJR4qBUHegWEozSQrGmBPw,0,151
QJR4qBUHegWEozSQrGmBPw,1,1486
QJatAcxYgK1Zp9BRZMAx7g,-1,229
QJatAcxYgK1Zp9BRZMAx7g,0,275
QJatAcxYgK1Zp9BRZMAx7g,1,2233
QVcSKzl47nrO_LWFzz5AJQ,1,10
QW0YuA4bhfGjnhNWwiYWsw,1,3
QXV3L_QFGj8r6nWX2kS2hA,-1,91
QXV3L_QFGj8r6nWX2kS2hA,0,102
QXV3L_QFGj8r6nWX2kS2hA,1,1440
QazkhZQHHpRyT7KRVsPnbg,-1,2
QazkhZQHHpRyT7KRVsPnbg,0,3
QazkhZQHHpRyT7KRVsPnbg,1,16
Qc0l8rZ3nvrcERitgxu8XA,-1,63
Qc0l8rZ3nvrcERitgxu8XA,0,69
Qc0l8rZ3nvrcERitgxu8XA,1,964
Qf6EnIzKqhXQg4YNkVAqHQ,-1,57
Qf6EnIzKqhXQg4YNkVAqHQ,0,31
Qf6EnIzKqhXQg4YNkVAqHQ,1,163
Qihead6oTtWCwde3TBqlGg,-1,76
Qihead6oTtWCwde3TBqlGg,0,78
Qihead6oTtWCwde3TBqlGg,1,605
QkSf6Dgn4hYWNfaT6_kd5A,-1,1
QkSf6Dgn4hYWNfaT6_kd5A,0,1
QkSf6Dgn4hYWNfaT6_kd5A,1,42
QnTuluWsuNb3aYCl-J9HVQ,-1,2
QnTuluWsuNb3aYCl-J9HVQ,0,6
QnTuluWsuNb3aYCl-J9HVQ,1,66
QpmotuTsf_nHT8RKViFMPQ,-1,7
QpmotuTsf_nHT8RKViFMPQ,0,14
QpmotuTsf_nHT8RKViFMPQ,1,150
QvC9BTeewBxMgdUadFglKw,-1,24
QvC9BTeewBxMgdUadFglKw,0,14
QvC9BTeewBxMgdUadFglKw,1,51
R0ukZ5FgY_2Pn96Go5mftA,-1,32
R0ukZ5FgY_2Pn96Go5mftA,0,14
R0ukZ5FgY_2Pn96Go5mftA,1,62
R1L4iwkNPwizkJXFIPMxig,-1,15
R1L4iwkNPwizkJXFIPMxig,0,15
R1L4iwkNPwizkJXFIPMxig,1,91
R6jpwPBe9edy0P64uyaLKA,-1,80
R6jpwPBe9edy0P64uyaLKA,0,66
R6jpwPBe9edy0P64uyaLKA,1,448
R70Fs60Tp4rS6QjZjOrvZA,-1,2
R70Fs60Tp4rS6QjZjOrvZA,0,2
R70Fs60Tp4rS6QjZjOrvZA,1,2
RDO51EhaqSt1Psdwcwx3Bg,-1,12
RDO51EhaqSt1Psdwcwx3Bg,0,10
RDO51EhaqSt1Psdwcwx3Bg,1,106
RLvyPLb8uNeHW6mli1yOZA,-1,1
RLvyPLb8uNeHW6mli1yOZA,0,4
RLvyPLb8uNeHW6mli1yOZA,1,46
RMEYQsiGJaol3sxufqwnnw,-1,12
RMEYQsiGJaol3sxufqwnnw,0,1
RMEYQsiGJaol3sxufqwnnw,1,3
RMXjpVB2eg8srPIIdWGLsw,0,1
RMXjpVB2eg8srPIIdWGLsw,1,10
RNi6tW22UMgHwWLAb0mYdA,-1,57
RNi6tW22UMgHwWLAb0mYdA,0,65
RNi6tW22UMgHwWLAb0mYdA,1,850
ROZCc1XMuAJpyhvTxotQ6w,-1,10
ROZCc1XMuAJpyhvTxotQ6w,0,7
ROZCc1XMuAJpyhvTxotQ6w,1,23
RPS0KACAND78Kz1XdQLSeQ,-1,3
RPS0KACAND78Kz1XdQLSeQ,1,10
RQu_Bv7EFf5NKMnh_3E7Ag,-1,25
RQu_Bv7EFf5NKMnh_3E7Ag,0,17
RQu_Bv7EFf5NKMnh_3E7Ag,1,196
RSPEJeFTKs1BsiVgjHp1WQ,-1,2
RSPEJeFTKs1BsiVgjHp1WQ,0,2
RSPEJeFTKs1BsiVgjHp1WQ,1,13
RVNxhRf8ERTAb38vBWvCig,-1,57
RVNxhRf8ERTAb38vBWvCig,0,43
RVNxhRf8ERTAb38vBWvCig,1,91
R_LcZEX_Ua4JnC3CFg_ZmQ,-1,3
R_LcZEX_Ua4JnC3CFg_ZmQ,0,4
R_LcZEX_Ua4JnC3CFg_ZmQ,1,21
R_ZlcX46pPdjhjmfd043LA,-1,93
R_ZlcX46pPdjhjmfd043LA,0,80
R_ZlcX46pPdjhjmfd043LA,1,1131
Rb2s2-2kIvbPXnPEuM_OBg,-1,82
Rb2s2-2kIvbPXnPEuM_OBg,0,59
Rb2s2-2kIvbPXnPEuM_OBg,1,327
Rd11Bosr8JkfoUhZLzpuxg,-1,31
Rd11Bosr8JkfoUhZLzpuxg,0,23
Rd11Bosr8JkfoUhZLzpuxg,1,635
RdUsJhX11B0gENNc4Ml5vw,-1,2
RdUsJhX11B0gENNc4Ml5vw,0,1
RdUsJhX11B0gENNc4Ml5vw,1,73
RqpL5Y50F9exjyHfpTzp3w,-1,49
RqpL5Y50F9exjyHfpTzp3w,0,19
RqpL5Y50F9exjyHfpTzp3w,1,65
RrKfYuyKqBn3wKBZNBuFSw,-1,3
RrKfYuyKqBn3wKBZNBuFSw,0,1
RrKfYuyKqBn3wKBZNBuFSw,1,11
RtmqWtkMBoX732QcxA2m0w,-1,1
RtmqWtkMBoX732QcxA2m0w,1,4
RxZpGcmMmUUlLn8c6RTk8w,-1,2
RxZpGcmMmUUlLn8c6RTk8w,1,9
Rxz2YpeLr9Ek54Lt5z6h0A,-1,14
Rxz2YpeLr9Ek54Lt5z6h0A,0,9
Rxz2YpeLr9Ek54Lt5z6h0A,1,64
