business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Chicken Rice/Shrimp,Dim Sum,Customer Service,Noodles/Soup,Waiting Time,Pad Thai/Curry
TrN8HBHBL4-Tu7cXMDoopQ,Golden Flower Chinese Cuisine,Las Vegas,Southeast,36.085752500000005,-115.1037743,chinese,1.0,4.4393063583815024,0.2530297151648961,0.012973085815388162,0.36757887059288014,0.07882296607580476,0.26437612564259283,0.0232192367084378
TwVFGd4kan9K6ptwGaZdOQ,Liang's Kitchen,Las Vegas,Chinatown,36.1276635228,-115.198,chinese,2.0,4.055555555555555,0.08288406388727408,0.004316924681533953,0.0982500560511847,0.6159057724117236,0.18181928678608952,0.016823896182194015
U1XLS-uQJVnQRvshnvAeXQ,The Little Kitchen Cafe,Las Vegas,Chinatown,36.1254542,-115.196476,chinese,1.0,4.2,0.14882995968504875,0.019299774682225386,0.2634798482692531,0.2387404120236308,0.2976231979632491,0.03202680737659299
U9aA5H13y7t9xWnoQslV0Q,Beijing Noodle No. 9,Las Vegas,The Strip,36.116165,-115.175067,chinese,2.0,3.2098039215686276,0.09554989095147133,0.0338500352393733,0.12928902305663012,0.3699948877471054,0.3532764715825819,0.018039691422837754
UDE4VL0k8Zrko7RkJ4agGQ,Little Dumpling,Las Vegas,Centennial,36.2786413,-115.2610693,chinese,1.0,4.029850746268656,0.2632840586889937,0.010386733409429867,0.18416528908446067,0.10669949416816253,0.2296096591379279,0.2058547655110254
UED302E-B2OyVr0mssARnA,Panda Express,Las Vegas,Spring Valley,36.062732562600004,-115.242984875,chinese,1.0,3.9642857142857144,0.1936661824436662,0.00419969806356026,0.30293382549668957,0.05181860438396989,0.4397793390948445,0.007602350517269633
UHVeLqYpNLJp5mw_vnQnRQ,Four Seasons Diner,Las Vegas,Chinatown,36.1253969,-115.1964719,chinese,1.0,3.5128205128205128,0.12536785760434546,0.015343596757750239,0.1546048333265465,0.27678517371457934,0.39817168956769056,0.02972684902908812
UMWzaFhW6M3nsIDyIpMfhg,Little Dumpling,Las Vegas,Southeast,36.0184198,-115.1179769,chinese,2.0,3.75,0.14456124909643653,0.007191774231975441,0.1475607228370223,0.08526736808597067,0.5672196429389146,0.04819924280968049
UXFLCGw1yOCajlMONYQM1w,Ports O' Call Buffet,Las Vegas,,36.11663529999999,-115.19290459999999,chinese,2.0,3.18796992481203,0.060473542597123786,0.01669594992169953,0.19965664921250598,0.02474421023701604,0.6878935833268043,0.01053606470485016
UcIrRf2mWgqqlg-HNoDl0A,China One,Las Vegas,Centennial,36.289676129600004,-115.28582399700001,chinese,1.0,3.8785714285714286,0.3162177335786162,0.009670727203867515,0.2775584668914777,0.08368457211249328,0.24696437317137584,0.06590412704216922
V2WLiBR3iGaegRAVNjOndA,Panda Express,Las Vegas,The Strip,36.109779023499996,-115.170830414,chinese,1.0,3.75,0.22091760937319574,0.010494334632062665,0.28589861491452434,0.04167864844525792,0.4386934029536322,0.0023173896813271527
V6Od7XYl_PznuG19DPfTAQ,Panda Express,Las Vegas,Centennial,36.281315,-115.287263,chinese,1.0,3.736842105263158,0.267697042667258,0.007902118151584722,0.2904670230879289,0.033338563776407544,0.39568310201433626,0.0049121503024845475
VKmGedwOk-16D7OawNg_ng,Buffet At Asia,Las Vegas,Westside,36.1447113,-115.24222209999999,chinese,2.0,3.5023923444976077,0.07872938208382953,0.013591576988297757,0.23782748493987765,0.033779745482335546,0.6044117132460253,0.03166009725963427
VbrGaAmb4CJOL5oLsj2VsA,Pacific Buffet,Las Vegas,Centennial,36.272939,-115.2665268,chinese,,3.0,0.12690968946018946,0.017822564331864747,0.0878439165939605,0.07216565133627957,0.6873645601654584,0.007893618112247319
Vjzg0VOQsBWw1TA3iLol-A,Panda Express,Las Vegas,The Strip,36.108847999999995,-115.172149,chinese,2.0,5.0,0.22037096549937904,0.0,0.36299866524901975,0.025600285401743538,0.39103008384985766,0.0
Voy_shxcm2YnHQOtfUj1KQ,Spicy City,Las Vegas,Chinatown,36.125380799999995,-115.1959803,chinese,2.0,3.466666666666667,0.1387369100479699,0.016852442484191613,0.10385623538392492,0.3085713616589538,0.37057758897484355,0.0614054614501162
Vs7gc9EE3k9wARuUcN9piA,Pan Asian,Las Vegas,Westside,36.1350039,-115.2784117,chinese,2.0,4.471698113207547,0.13367836665949412,0.004554380331487828,0.18950976004410636,0.10435409159457974,0.2194784905500168,0.3484249108203155
VzUo-RURV3VnfNItAYM8yg,Boba Hut,Las Vegas,Spring Valley,36.087483,-115.24378200000001,chinese,1.0,4.336170212765958,0.12621344469467596,0.00917608633031524,0.2264570329128008,0.09344531358208792,0.39547854577362945,0.14922957670649026
W90h9VXUSdRz1_uJhweVPQ,Yusho,Las Vegas,The Strip,36.1044875,-115.1767584,chinese,2.0,3.640909090909091,0.1434168346386465,0.017109922815065723,0.2355289470824393,0.1388825549129223,0.4328136212201848,0.03224811933074113
WMj5Uj04pAqFxLMnJQcQqw,Panda Express,Las Vegas,The Strip,36.121177,-115.168596,chinese,1.0,3.4375,0.23108534958626092,0.004649238594808283,0.175167705117915,0.05613122018933394,0.49844471995737877,0.03452176655430316
WO3L0pmtAO8ozspmaVdHIg,Lanai Express,Las Vegas,Downtown,36.1709271,-115.14315159999998,chinese,1.0,3.4210526315789473,0.19518827561971,0.01874451079194879,0.14361698466081543,0.14182646841728408,0.49473557075898983,0.005888189751251816
WPQEzolKWpB_zOx-iexoBA,Delicious & Best Chinese Food,Las Vegas,Eastside,36.122658,-115.1449902,chinese,1.0,3.3,0.5374780731761009,0.010063308511776396,0.1451569188589766,0.0660854895788542,0.23177105118476718,0.009445158689524691
We16v_WgJei5cedG50OLTQ,New Asian BBQ Tan Tung Ky,Las Vegas,Chinatown,36.1265438822,-115.21195636200001,chinese,,2.8,0.0734678124655286,0.045281222169017886,0.13911281114071597,0.15082851155380855,0.5755688066230478,0.015740836047881207
X3s0BN02lS6EigSnJaSyDw,Teriwoki,Las Vegas,,36.016493100000005,-115.1170689,chinese,1.0,3.5,0.6145798750470879,0.0036923292070254812,0.08507724399452483,0.05353821125836848,0.2353482424479333,0.007764098045060004
X5uxdU9GHoUAqo2wmbg3OQ,Island Malaysian Cuisine,Las Vegas,Chinatown,36.125592,-115.211199,chinese,2.0,4.3271889400921655,0.19201504516743223,0.009880195338154369,0.20357662339893728,0.13752755014206883,0.30445559599525696,0.15254498995815027
X8c23dur0ll2D9XTu-I8Qg,Hakkasan Nightclub,Las Vegas,The Strip,36.101375,-115.172452,chinese,3.0,3.220918866080156,0.0002812079563099593,0.0016652637186518712,0.14497803537400494,0.001961551529769059,0.84349371921692,0.007620222204344191
X8mtoSxY8whtmbDlj0D3Aw,Imperial Asian Buffet,Las Vegas,Northwest,36.238596,-115.2333307,chinese,,3.0,0.35897591663732703,0.0,0.0,0.07066722228730028,0.5703568610753728,0.0
XIcq5zKaAkGSN6cIJzBKRQ,Panda Express,Las Vegas,Northwest,36.2642283,-115.25627659999998,chinese,1.0,4.0,0.15155638084982678,0.009215315736187162,0.367174366664166,0.01170783957290725,0.45490256581450317,0.005443531362409674
XKVWYoKaIR1CEoxMYMFPXw,Buffet Orient,Las Vegas,,36.175,-115.136389,chinese,,3.0,0.3210782819724994,0.013080457363438845,0.2625581862130361,0.05287575996492942,0.3504073144860963,0.0
XRYBvFFBNOUZT5NFqyS53g,Easy Time BBQ,Las Vegas,Chinatown,36.1261864,-115.22336829999999,chinese,2.0,4.190476190476191,0.2104559844872162,0.009704715709468755,0.2263702016983252,0.1283001829475499,0.33748076342320554,0.08768815173423439
XUY2ZBiVPrJHyYisPL9EyA,Wasabi Jane's Rice & Noodle Works,Las Vegas,The Strip,36.1220145,-115.1696529,chinese,2.0,3.4545454545454546,0.15649798553033942,0.013341729299532113,0.2097043380953246,0.19662361773179235,0.4122940242531893,0.011538305089822372
Xl70366GI5Qao-ORQYCofA,China One,Las Vegas,Southeast,36.0994431805,-115.117620081,chinese,1.0,4.0,0.2838782231603576,0.011498248664207955,0.3166090536510717,0.07444366739920245,0.2639087844762313,0.04966202264892909
XlUuMGMvkzy_QLAUTEe-fw,Dumpling King,Las Vegas,Chinatown,36.126078799999995,-115.2198304,chinese,2.0,4.010869565217392,0.08205705597314025,0.04484702564442878,0.16666402733386185,0.3490784934304467,0.33588951901554703,0.021463878602575575
Xqur5VuobC9WW3crdxZPBw,Amlee Chinese Cuisine,Las Vegas,Southeast,36.07069570000001,-115.09112569999999,chinese,2.0,4.123595505617978,0.2016495579129634,0.016549143946469527,0.3048628590962064,0.08360254795100884,0.36254419469778754,0.03079169639556437
Y0T8dk93Fl_4k_BXQPVWdw,Panda Express,Las Vegas,Eastside,36.1155863,-115.10224540000002,chinese,2.0,3.6,0.2969263789275125,0.010733913426322692,0.4232262912607637,0.021674526211766642,0.24454887481802015,0.002890015355614263
YDrHSEW-O-XLz4DckcyMzw,The New Jugoo,Las Vegas,University,36.103843,-115.13720900000001,chinese,1.0,3.2222222222222223,0.21606293811238095,0.01497808141655696,0.2054386963806739,0.09552570846437784,0.44558570876975767,0.022408866856252686
YJJeB-cVzLuyn1FfJxpS5g,Asia Palace,Las Vegas,Southeast,36.014378799999996,-115.118275,chinese,2.0,4.083333333333333,0.14258998922280847,0.1983002881821435,0.31920554174300464,0.06384523518514182,0.23866765365277684,0.037391292014124736
YTfXZ9tbTBJkWsDI7cMDWQ,Liang's Kitchen,Las Vegas,,36.115275700000005,-115.2176805,chinese,2.0,4.411111111111111,0.12107424508180549,0.018327681108467036,0.225465437597295,0.3328248981664682,0.2747925506892119,0.02751518735675215
YcBwAXYRqitWrDuvPEaWew,Peking-Express Restaurant,Las Vegas,Sunrise,36.217059202899996,-115.09212637700001,chinese,1.0,3.5384615384615383,0.24208514556883273,0.020382212938023083,0.22315699697395866,0.030952069482329776,0.38854516753902024,0.09487840749783559
Yo8NIJEtc8UEbPd38L35ow,CHINA ONE,Las Vegas,Southwest,36.054226899999996,-115.2424074,chinese,1.0,4.571428571428571,0.2772719722359886,0.0011691580663770074,0.371990415221775,0.0897330820841808,0.23712864293370967,0.022706729457968772
Yqgyx8SJ5SqFYc-4yH6Z1g,Bund Shanghai,Las Vegas,Chinatown,36.125505139,-115.208690655,chinese,2.0,3.8053097345132745,0.11633244536058772,0.04286894392283238,0.18837963921237236,0.2349751046845986,0.3915465629464915,0.02589730387311761
Z25WwYfb-TqP68Hbfqjbzg,Hong Lou,Las Vegas,Chinatown,36.1271948,-115.24134009999999,chinese,,4.4,0.13337258955075257,0.00419216015210712,0.18658230368477358,0.39637297043055236,0.2404024434104603,0.039077532771354
Z5OoLZ_gKDHZGKs6gtR28w,Panda Express,Las Vegas,Westside,36.150037,-115.24278500000001,chinese,1.0,4.388888888888889,0.21643254820424052,0.008113279846492077,0.405211736339065,0.0075870948440461515,0.3328121156213101,0.029843225144846094
Z6bIu9gOxDbr8DjrbxIn1g,Hyakumi Japanese Restaurant & Sushi Bar,Las Vegas,The Strip,36.1161559,-115.17505759999999,italian,,4.0,0.17769606320834785,0.0,0.20246843441040238,0.2538549281382082,0.3659805742430416,0.0
Z6bIu9gOxDbr8DjrbxIn1g,Hyakumi Japanese Restaurant & Sushi Bar,Las Vegas,The Strip,36.1161559,-115.17505759999999,chinese,,4.0,0.17769606320834785,0.0,0.20246843441040238,0.2538549281382082,0.3659805742430416,0.0
ZB4ViCkUyJ4j-cJjOQ-N4A,Three Villages Restaurant,Las Vegas,Chinatown,36.1260725,-115.2114903,chinese,2.0,4.145833333333333,0.1113350706206599,0.07687749323584471,0.09252130324010466,0.43159461692684475,0.26861279150735307,0.019058724469192944
ZGpT6rcgSsJ4GxwTHbvvJw,Golden China,Las Vegas,,36.190836499999996,-115.2587987,chinese,1.0,4.276595744680851,0.27426813884697854,0.012603239224473418,0.29598562878808105,0.09275294385625651,0.2753118721323596,0.04907817715185096
ZRe7iIrIRDMMWhrcieMsiQ,Sesame House,Las Vegas,Chinatown,36.1254312,-115.1969657,chinese,1.0,4.2,0.03634904476797781,0.050828542995886405,0.12658081554158657,0.029975282112537794,0.5214615423870489,0.23480477219496249
ZTCKRVCjdcb2eS_-260O2A,China Joe's,Las Vegas,Westside,36.145191100000005,-115.19259309999998,chinese,2.0,4.0,0.10781001773087447,0.020774740199359418,0.48594713204729556,0.026089542549251415,0.22107841880574908,0.13830014866747015
ZaV97nuYxH32bthBIzjgmw,Wok On In,Las Vegas,Eastside,36.1164875,-115.1410747,chinese,1.0,3.8181818181818183,0.184582574495213,0.005757500922685563,0.22531712456608802,0.14382882852093792,0.4326749605086833,0.007839010986392093
Zlp8PGIssxgUMdaa2cksCA,Hunan Chilli Kingdom,Las Vegas,Chinatown,36.1270624351,-115.19872874,chinese,,5.0,0.023857316486979776,0.03613468324211396,0.3068970821327727,0.2058637090749689,0.309660868347247,0.11758634071591767
ZpMoI5EECS6Rm7KigN1gPg,Jasmine,Las Vegas,The Strip,36.11263139,-115.175064445,chinese,4.0,3.8592057761732854,0.099684090950501,0.07299937830953508,0.24234944252767354,0.08710750742433757,0.48470304534743014,0.013156535440522785
ZuNJelvkJD4wsXNBRg6t5w,Asian Wok,Las Vegas,Centennial,36.2814901165,-115.267638105,chinese,1.0,4.382352941176471,0.22891031097885398,0.011044874666160484,0.32198559727003956,0.09263771655807995,0.2222162903094314,0.12320521021743482
_28WWtPWNYlxzl-GY9Gvog,Spicy City,Las Vegas,Chinatown,36.125363953699996,-115.19647966,chinese,2.0,3.8333333333333335,0.11456355067919687,0.02135328007516128,0.1774938302073984,0.14318305929432742,0.5108978586426076,0.032508421101308506
_3FxLxdg1unUQc3QqIgJuA,T-Bones Chophouse,Las Vegas,South Summerlin,36.1551413866,-115.334601402,chinese,3.0,4.0398860398860394,0.053185329967797706,0.0038000172189553774,0.32112742616556794,0.03198145591640765,0.5671735070579751,0.022732263673296522
_gMR_YdsMwwKy63-UwjdnA,Ohana Hawaiian BBQ,Las Vegas,Southwest,36.044477535,-115.24400275200001,chinese,1.0,4.333333333333333,0.13898712927243187,0.012018648284637385,0.29967437801424973,0.0828343288108055,0.3701937319877922,0.09629178363008334
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,Las Vegas,The Strip,36.122689,-115.17016299999999,chinese,2.0,3.7462482946793996,0.1115665998884093,0.029907916673726276,0.13324048286975454,0.42550023352873795,0.28013566197659007,0.019649105062781422
a3jFGgoWbPkPGENEafiXwg,Binion's Cafe,Las Vegas,Downtown,36.1716327,-115.14426340000001,chinese,1.0,3.671875,0.08357588110008089,0.007889568970430708,0.26609042852057874,0.03650726809318247,0.5916393642179782,0.014297489097748955
aD0EslPREWGDlSpD0RMlEg,Asian BBQ & Noodle,Las Vegas,Chinatown,36.1278395525,-115.22416169899999,chinese,1.0,4.320792079207921,0.13806603237050263,0.029934249292637483,0.17997509108986903,0.3095196976366557,0.3245641159127908,0.0179408136975448
aTbz9GdpAf2M5MeAHVNhWw,Noodle King,Las Vegas,Westside,36.145210799999994,-115.24127050000001,chinese,1.0,4.405405405405405,0.04440130346750089,0.010203589237112934,0.25360751641616863,0.40449499050086124,0.2570329695005511,0.030259630877805317
aghOCY7m-I_8tNA9FnRcjg,ChiAm Restaurant,Las Vegas,Northwest,36.2396354,-115.2259466,chinese,2.0,3.58974358974359,0.14210957311114347,0.2968061543891238,0.2379644687717277,0.0696189447970897,0.24662480412892193,0.006876054801993446
axfGq2ooUSB9MpL1RQTmeQ,Panda Express,Las Vegas,Southeast,36.0540119216,-115.17161869600001,chinese,1.0,3.3684210526315788,0.2902681734920139,0.012186641703575354,0.1158716610361115,0.058896496916533675,0.5126672493978918,0.010109777453873755
b3vRI8yXNK34hgC0Wd4Iag,Chin Chin,Las Vegas,The Strip,36.1027408458,-115.17444414399999,chinese,2.0,4.033333333333333,0.14727162438914587,0.017837523070471414,0.32657475340292375,0.06472044237362909,0.4232043847768426,0.020391271986987636
bFaFb7wu7swOp5qD8lNMog,Mian Sichuan Noodles,Las Vegas,Chinatown,36.1258775,-115.197855,chinese,2.0,4.505376344086022,0.021643365817960253,0.007995959049685848,0.19274937704623646,0.5696362470048653,0.16574669522618404,0.04222835585506833
bIkFvvNaJEF3Io50VPQueg,Big Dragon Chinese Cuisine,Las Vegas,Spring Valley,36.114810799999994,-115.3073313,chinese,2.0,3.4,0.12748685541694194,0.0009837536757964528,0.30034286200652216,0.08041630259339813,0.4610952365324229,0.02967498977491831
beuVp5CZxCdNvQIIPBS2rw,Chubby Cattle,Las Vegas,Chinatown,36.1273078,-115.22436119999999,chinese,2.0,4.542397660818714,0.023728156154659914,0.006542190254913414,0.3502548876171242,0.20289733102442914,0.40155835008453045,0.015019084864343071
brAUHv7Kmxx5nclssCPldA,Niu-Gu Restaurant,Las Vegas,Chinatown,36.1265151335,-115.224196985,chinese,2.0,4.274193548387097,0.12872200194575004,0.016972490904821513,0.1770221641348882,0.3071682014988181,0.34074228458994915,0.029372856925772666
bxQUVVI8LR5RmyTYYJq07A,Pearl Wok To Go,Las Vegas,Westside,36.160087,-115.27943300000001,chinese,1.0,4.034883720930233,0.3419453122162439,0.004070108011185747,0.2525906465104523,0.14451780792209934,0.22311549490449548,0.033760630435523124
c0ZerP3dvw3x2IWXzNKDyQ,Victorian Cafe,Las Vegas,The Strip,36.115023,-115.17178100000001,american,1.0,3.46875,0.06055727418418035,0.009735304878550736,0.12196344624550128,0.019735257123452206,0.7816674202828686,0.006341297285446701
c0ZerP3dvw3x2IWXzNKDyQ,Victorian Cafe,Las Vegas,The Strip,36.115023,-115.17178100000001,chinese,1.0,3.46875,0.06055727418418035,0.009735304878550736,0.12196344624550128,0.019735257123452206,0.7816674202828686,0.006341297285446701
c2l80imPWR8V6gIEM02XPg,Red Shrimp Company,Las Vegas,,36.1153524,-115.2245084,chinese,1.0,3.5555555555555554,0.44207654356580967,0.01495505610146829,0.17538218250734366,0.04303186637095452,0.3039890579776246,0.02056529347679926
cEU4IbCouZ1IFwURJKRJRQ,Sakina Thai Cuisine,Las Vegas,Westside,36.144051,-115.198702,chinese,2.0,4.587301587301587,0.1600360567374565,0.0041101335248442,0.2605171046684704,0.0719007669606728,0.15516320702630979,0.34827273108224643
cUHPc4rW6qi3yTBPdQDCKw,Emperor's Garden,Las Vegas,Chinatown,36.125380799999995,-115.1959803,chinese,2.0,2.7413793103448274,0.13325606618852412,0.014218369187220763,0.15281119067868432,0.2040289546309512,0.47687888105605175,0.018806538258567703
co40Xq-xDDC6ogEjFUM1Sw,Dragon Bowl,Las Vegas,Northwest,36.2467584,-115.20918540000001,chinese,2.0,4.75,0.19729007836482607,0.03623047228502773,0.23494423106794812,0.18857568540446168,0.2743945108466465,0.06856502203108981
czyhvf93Txsfxdxqcm16mA,Rice n Noodle,Las Vegas,Southwest,36.0441816,-115.2429243,chinese,1.0,4.217948717948718,0.2646351807056486,0.009264447743670358,0.31981545006336193,0.10628575191844761,0.2562125044607341,0.04378666510813751
dA_Xl2A45YVc9nnYLK0oqA,Dragon's Alley,Las Vegas,The Strip,36.1440899764,-115.16077984100001,chinese,2.0,3.619047619047619,0.12318781509956554,0.13150233201996375,0.10713714746778977,0.16756908942087687,0.42655118198886394,0.04405243400294017
dOGLTIMqqQZn8xxBRsU6CQ,Kung Fu Thai & Chinese Restaurant,Las Vegas,Chinatown,36.126175,-115.19046999999999,chinese,2.0,3.9606060606060605,0.15148446546794056,0.008838901927867354,0.1872007972463845,0.09158584118782163,0.2446136822869129,0.31627631188307315
dVhGY-mNwTWQzK01Zxuclw,Yunnan Garden,Las Vegas,Chinatown,36.124925700000006,-115.1923226,chinese,2.0,4.192708333333333,0.11463950744232003,0.01332440706960116,0.1636948082181123,0.2925179640706839,0.3515582744202284,0.05905670544572091
dblGQtHAzNy1ACis1m2shw,New York Chinese Restaurant,Las Vegas,Spring Valley,36.125653,-115.29801299999998,chinese,1.0,4.019047619047619,0.29210412126884117,0.01340071736751443,0.2452130022792125,0.11389976963945289,0.3017976667204205,0.033584722724558425
dkCi6pb2tP-BPTGTgv23zw,Great Bao,Las Vegas,,36.1104125,-115.20670109999999,chinese,1.0,4.528301886792453,0.13134298931127988,0.020671474482918152,0.213122435985582,0.20691524143320641,0.4140850279841986,0.013862830802814918
eHgxuooEDnjsmmckxPcKHQ,Mah Jong,Las Vegas,,36.11638189999999,-115.1850253,chinese,2.0,3.5714285714285716,0.1937925856446816,0.02341027891731064,0.041813562043758,0.3115316987878714,0.38312407887493005,0.0463277957314484
eRQwgSQD1KyCmJk_PAGOXQ,Thai Cuisine,Las Vegas,Sunrise,36.174482,-115.06381599999999,chinese,2.0,4.333333333333333,0.150348269594671,0.004544216887811745,0.22022097669574092,0.08142166367600107,0.15948911818735084,0.3839757549584241
eV-5b1Bjtnn-QePN3t3taQ,Stir Krazy Mongolian Grill,Las Vegas,Southeast,36.0789113018,-115.102475993,chinese,2.0,4.435028248587571,0.06972498797188081,0.009739979851157416,0.44136643634472267,0.08319814359483582,0.37944805647766605,0.016522395759737206
ei7S4WnSWzu18XwE8PDOtg,Vogue Restaurant & Bar,Las Vegas,Chinatown,36.127545700000006,-115.225503,chinese,2.0,3.8,0.06232727204895312,0.004324158592947933,0.09827127405173744,0.1920489957561365,0.6097719578401684,0.03325634171005659
elpS_xeOX_S5obTwx55kjg,Diamond China 2,Las Vegas,Summerlin,36.2006899,-115.28165700000001,chinese,1.0,3.761904761904762,0.23840913614316142,0.01097013617777329,0.1936118138107451,0.16947484171946758,0.3589518749307693,0.028582197218083267
euksvHm653hJMJBqzcvMzQ,Cook On Wok,Las Vegas,Northwest,36.2188068493,-115.27617994100001,chinese,1.0,3.847457627118644,0.3092652763788161,0.012358580658892096,0.28250155183674874,0.11410038654655381,0.24377140165805564,0.03800280292093354
f16oe_yaGBh4AFK_mlBabw,Panda Express,Las Vegas,The Strip,36.090457,-115.172227,chinese,1.0,3.764705882352941,0.1439415899235392,0.005460186077874669,0.466396136963369,0.038600613966022226,0.34115878339443617,0.004442689674758711
f1ZKauu7dCB6iplmKqplAQ,Hong Kong Garden Seafood & Dim Sum Cafe,Las Vegas,Chinatown,36.126605,-115.21353500000001,chinese,2.0,3.9523809523809526,0.06868648262747701,0.4385657920785215,0.1633671943307145,0.057531283805073836,0.2596776340905024,0.012171613067710899
f5AenP5rsrnLo9tKtenIew,Cheng's Express,Las Vegas,Spring Valley,36.0894888,-115.24319960000001,chinese,1.0,2.95,0.2597009627693102,0.011115835298318543,0.21881219663098386,0.09775626143652726,0.39551105946942455,0.017103684395435564
fAo-3jt3oD69nwnr5M6FLQ,Wing Lei,Las Vegas,The Strip,36.1267672,-115.1651078,chinese,4.0,3.911627906976744,0.1091774159042429,0.05245630724959986,0.2108395929430652,0.08818411249232311,0.5105244939185267,0.02881807749224224
fDpiXePaeKqbOfoxXxUKyw,Bangkok 9,Las Vegas,Northwest,36.217762799999996,-115.24239229999999,chinese,2.0,3.857142857142857,0.09985300948580533,0.013180747470200174,0.3809265242467688,0.02628909427508272,0.22010270769119383,0.2596479168309492
fJVrLAFaqcvzt1QAw12Uxw,FAME,Las Vegas,The Strip,36.117774700000005,-115.17257590000001,chinese,2.0,2.7058823529411766,0.05345941693112438,0.08868139697235176,0.11433143594445008,0.11883443928663148,0.5216897273868302,0.10300358347861208
fOFkU3gc9ekFiP9FWRgYTA,BaBa's Chinese Kitchen,Las Vegas,,36.2042,-115.24499399999999,chinese,1.0,3.5,0.2480722114772594,0.006906902537053793,0.349708103492587,0.019163526100598353,0.3669206639682165,0.00922859242428502
fUKi8LlQhzsGntuZjfvLWg,Rice Republic,Las Vegas,South Summerlin,36.14935620000001,-115.3332506,chinese,2.0,3.6466666666666665,0.15157312084095267,0.16756782806690507,0.20824508264309405,0.18538748744160918,0.26918655624390353,0.01803992476353533
f_vIr9vzQv0USejCvcawcg,Lo-Mein,Las Vegas,Spring Valley,36.116547100000005,-115.26236770000001,chinese,1.0,3.0,0.13181162452955894,0.007069385369761744,0.04908775701030775,0.44800135613136655,0.36402987695900507,0.0
fcWkZgmzRsm3H4egzSrV_A,KJ Dim Sum & Seafood,Las Vegas,,36.1174419807,-115.189182093,chinese,2.0,3.7715877437325904,0.07849564105194358,0.4735070945040867,0.11943385866349251,0.054668897077772324,0.2612692438089801,0.01262526489372492
fmVKBldrSIgFPKigYcu1Uw,Xo Chinese Food,Las Vegas,Southwest,36.0209225,-115.26755209999999,chinese,1.0,4.181818181818182,0.33341981606231724,0.010073298953271938,0.30636358561022664,0.0733149856967807,0.2282825950345291,0.04854571864287427
fx7HMO3eIoopvrteM-dtSw,Jade Cafe,Las Vegas,Chinatown,36.127612441,-115.198318698,chinese,1.0,3.0,0.1559453027081796,0.18627084297532126,0.17623175064069355,0.12336464197558104,0.32887319830057377,0.02931426339965075
gUjohbxvaPoHrw41FwkVOA,Chinois,Las Vegas,The Strip,36.1190372,-115.176005,chinese,3.0,2.590909090909091,0.18103359859116785,0.010028357233384886,0.09965029521330983,0.09549913909258789,0.5935160161453116,0.02027259372423805
gdb4gmSI5eJcuXLZ3BfgtA,Jacky Chan,Las Vegas,Southwest,36.0216326,-115.2777342,chinese,1.0,3.7333333333333334,0.2963000315463151,0.00911426916880953,0.279312219331693,0.08199387355450048,0.25404763124109414,0.07923197515758763
gqVHoP4noz1EAa7nhHLk4w,Panda Express,Las Vegas,Northwest,36.2381634948,-115.225055129,chinese,1.0,3.75,0.043319907321700296,0.010161337738528863,0.452122695596076,0.009553655097912393,0.4737097118050596,0.011132692440722857
hDL3Q-GNQlOuE04_zWEMJA,Krazy Buffet,Las Vegas,Westside,36.1432784,-115.2674831,chinese,2.0,3.779527559055118,0.09841096951158972,0.0165009654683521,0.27236801787696246,0.025006707645266104,0.5724614357929105,0.015251903704919412
hHtmzOwkdNj93QnKaUr5og,The Kitchen Gangnam,Las Vegas,Westside,36.144053899999996,-115.21078899999999,chinese,2.0,4.333333333333333,0.11003070356549793,0.013836991321511827,0.32299807529008384,0.10947933599161166,0.42031267370295083,0.0233422201283439
hIqq6npOS-mSl58H7uyCkg,Oriental House,Las Vegas,Westside,36.1296859635,-115.27828373,chinese,2.0,4.660714285714286,0.10447933213822813,0.006017518996697163,0.3725874495581059,0.08753311048277103,0.2298558977569542,0.19952669106724347
hX5DiJqOvIkOhwnQ66nluA,China Garden,Las Vegas,,36.18721729999999,-115.2255517,chinese,1.0,4.333333333333333,0.24421869905337354,0.015722518598778216,0.3689481205283644,0.04977553624726131,0.273048476502983,0.04828664906923963
haa0u6VwTWBXbIW0mxlSGw,China Joe's,Las Vegas,Eastside,36.115521,-115.134565,chinese,1.0,3.5128205128205128,0.3585846497977732,0.010767710429506354,0.16654773695588196,0.11396649763785856,0.30892180094741084,0.04121160423156908
hbuVhfMb8r3kVNZ-thX16g,Little Dumpling,Las Vegas,Spring Valley,36.1159443926,-115.294595909,chinese,1.0,3.6595744680851063,0.33552531352957976,0.0066914465329390915,0.21129108344958605,0.09672675058299231,0.18791968041156695,0.16184572549333578
hs1SejlpCnNzVwpY2enGCg,Fortunes,Las Vegas,,36.1145015356,-115.194438604,chinese,2.0,3.6666666666666665,0.17526147719650065,0.004937637191418217,0.029523624687057867,0.09014886482302947,0.699030924807352,0.0010974712946419556
hx-oJMNnweYqE5ybU8aiSg,Vegas Buffet,Las Vegas,Eastside,36.115618,-115.132772,chinese,1.0,3.212121212121212,0.09102648040383635,0.01441168168419776,0.26500407690517885,0.0615829684638651,0.5570652174980891,0.010909575044832844
iHi-7vmZ6vQ1Kx6HOrqxKQ,5 Dollar Cafe,Las Vegas,The Strip,36.146127299999996,-115.15607560000001,american,1.0,4.36,0.08212271547852706,0.008378442907315617,0.30376205498628533,0.04502576071980933,0.28741947877833574,0.2732915471297269
