business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Chicken/Sandwich,Beer/Bar/Drinks,Burger/Fries,Wings/Sauce,Customer Service
Y3zHWwGWjkdbCPGR7pF6tQ,The Corktown Kitchen,Toronto,Corktown,43.6532485,-79.3623477,american,2.0,1.0,0.3222933464230327,0.29158734488561316,0.30080062488316717,0.016820456927493833,0.012551426869036873,0.05594680001165635
YF8HRRyDdEglMg9gz-tJMA,KFC,Toronto,Koreatown,43.66455139999999,-79.41466009999999,american,1.0,2.3333333333333335,0.23242819425645292,0.30232105185158253,0.27429045696643334,0.0987682805842391,0.05700374484719314,0.03518827149409894
YH_-5LGif2oRj6ax8gENpQ,Swiss Chalet Rotisserie & Grill,Toronto,Downtown Core,43.6588089,-79.39098919999999,american,2.0,2.0,0.13399713644544226,0.4621785045704469,0.09601980681155849,0.03973264150888886,0.11147509540332161,0.1565968152603419
YHubCF0Ua0uC6HC2tm-arQ,The Federal,Toronto,Little Portugal,43.6496115,-79.43013859999999,american,2.0,2.3529411764705883,0.2579854077409551,0.1983374689818445,0.20076751404140453,0.029367573124719805,0.001047159769475541,0.2536713469298359
YKbJP76PSTRXqTU_GNKoeQ,Politica Resto Bar,Toronto,Niagara,43.6433151,-79.4120547,american,3.0,2.6666666666666665,0.18402344811260585,0.14258529439488252,0.15837923675934118,0.019981451419013942,0.016538419736702347,0.4784921495774542
YKbJP76PSTRXqTU_GNKoeQ,Politica Resto Bar,Toronto,Niagara,43.6433151,-79.4120547,italian,3.0,2.6666666666666665,0.18402344811260585,0.14258529439488252,0.15837923675934118,0.019981451419013942,0.016538419736702347,0.4784921495774542
YRWGkDCSVVu6LU5tOjMGyQ,Swiss Chalet Rotisserie & Grill,Toronto,Etobicoke,43.647743,-79.5083723,american,2.0,1.4,0.11807170869460512,0.30256425198695713,0.16028248568280862,0.017987142480137445,0.026579661222401185,0.3745147499330904
YjGduTmr7wTF_lPAY2Hpng,Sammy's Family Restaurant,Toronto,Scarborough,43.7537938,-79.24419990000001,american,2.0,2.5,0.0831321293296899,0.3652401141887563,0.26466094900185677,0.08790843165274975,0.0,0.19905837582694724
Ymy91k8r312xvxzC42b5IQ,Top Gun Steak & Burger,Toronto,Kensington Market,43.6550126,-79.40210259999999,american,2.0,2.4761904761904763,0.06620857948341816,0.2983040858534865,0.09922720873528845,0.4426235299612782,0.012211507126321807,0.08142508884020694
Z1r6b30Tg0n0ME4-Zj2wQQ,Boardwalk Place,Toronto,,43.6630096,-79.3108978,american,2.0,1.75,0.2129223985132889,0.0,0.42978940113536557,0.0027342927879486292,0.005704100774606458,0.34884980678879046
Z8f5s3BsMzveANqdbFjXLg,Azure Restaurant & Bar,Toronto,Entertainment District,43.644454700000004,-79.38548270000001,american,3.0,1.7142857142857142,0.07699897178621747,0.14489208832774642,0.5027492370391251,0.009437770519335583,0.0,0.2659219323275755
ZAc06r5lhYQ9rbae4zCF2w,Chuck E. Cheese's,Toronto,,43.7757729,-79.3254929,american,1.0,1.0,0.2666351030720246,0.05995238420178342,0.01164421044386569,0.0,0.4127610325923905,0.24900726968993578
ZDOsy_RDzSz_iEBMak1g8w,Tesla Cafe,Toronto,Koreatown,43.6646869,-79.4151361,american,2.0,1.0,0.0,0.0,0.0,0.05421181816283747,0.0,0.9457881818371625
ZFj2DdwLjPXzm38Lcq-xqQ,Matisse Restaurant + Bar,Toronto,,43.6710596,-79.38547740000001,american,2.0,1.75,0.18134567805974583,0.3820974336893263,0.0925725734775788,0.0,0.0,0.34398431477334906
ZOyBejO3lpOTx5CKQuyr_g,LOL Grill & Bar,Toronto,,43.7961479,-79.41917590000001,american,3.0,1.0,0.20151595277347414,0.196424104322049,0.29124979301447435,0.02148451783300166,0.1124889193981029,0.17683671265889792
ZbnFrow_TRDhpzkzTWAVPg,Fran's Restaurant,Toronto,St. Lawrence,43.6475388062,-79.3760240515,american,2.0,1.5,0.24695605893570502,0.26002430991093,0.1639171376041257,0.08647434663243843,0.022827595377890076,0.21980055153891073
ZogV_sPyn2FSb6nrc3eIng,MELTwich Food,Toronto,Etobicoke,43.626889363000004,-79.5005320579,american,1.0,2.0,0.004724502260628572,0.14382376954671314,0.0,0.8373529008949486,0.014098827297709697,0.0
ZpPOiNYi4AHNneI7uco7GQ,McSorley's Wonderful Saloon & Grill,Toronto,Mount Pleasant and Davisville,43.704736700000005,-79.3751209,american,2.0,1.0,0.0832603972116458,0.2612393692025691,0.277402821242095,0.118636608895589,0.029173762033889557,0.2302870414142116
ZtO4zPjnk_U9ieFbVcjvJw,Popeyes Louisiana Kitchen,Toronto,Downtown Core,43.660737696700004,-79.3826563014,american,,1.0,0.21576313063575664,0.358126566763877,0.21938791242182196,0.003086753437305729,0.006821212602922423,0.1968144241383162
ZwRFTD84EUnCFIhp1VoIPQ,Carl's Jr.,Toronto,Queen Street West,43.649549587299994,-79.3922162442,american,2.0,1.8571428571428572,0.023618585959383147,0.13601595503817082,0.3043940351648425,0.43382191221949634,0.03387846679476781,0.06827104482333943
ZwURbn4AVHxSUL6iDwjk5A,Zee Grill Seafood Restaurant & Oyster Bar,Toronto,Mount Pleasant and Davisville,43.7049064,-79.3885481,american,3.0,2.5,0.26012425011667956,0.22062824663191566,0.4282316431443265,0.01623193918472398,0.0,0.07478392092235425
ZxrWn3v1ZVX9SC_ObbfpHQ,Ruby Watchco,Toronto,Riverdale,43.6592086,-79.3491468,american,3.0,2.375,0.18576461644683562,0.41182387297447054,0.21542691965315397,0.017271817956460492,0.008084044761040816,0.16162872820803864
_3mq1ptgCIwzaIG_P7BV3Q,Weezie's,Toronto,Corktown,43.653248299999994,-79.3623475,american,3.0,2.5,0.20822376084236002,0.2711369752146391,0.20284721781606949,0.18946196360697498,0.00507160298985817,0.12325847953009832
_9-zx205O1Lt3VridZhfLA,Fiddler's Dell Bar & Grill,Toronto,Bloor-West Village,43.658159999999995,-79.487595,american,2.0,1.0,0.15465190199609033,0.16359869217399,0.46012559418585103,0.09165467082522498,0.12996914081884364,0.0
_BAewGvIIzrNJtCzViIvSQ,Omai Restaurant,Toronto,Downtown Core,43.6561157,-79.39238409999999,american,2.0,2.0,0.1570395402124931,0.33488723476338,0.19679257165140793,0.008834607801681596,0.007520345476557653,0.2949257000944797
_ESIk0hZa3MdyxEsOlKv5Q,St. Louis Bar & Grill,Toronto,Downtown Core,43.6637863,-79.38423370000001,american,2.0,1.5,0.21951761556845514,0.11153308730048998,0.07012386066434839,0.028160786502638677,0.44106324688067766,0.12960140308339016
_HqZL3gK98-Q4ObAoyM1aw,Rose and Sons Swan,Toronto,West Queen West,43.6450406075,-79.414875227,american,2.0,2.0,0.2605642447884763,0.1371529782836267,0.306105265990582,0.1448315475346865,0.0,0.15134596340262851
_OAPdOJiAE-8ROsJPVPxYA,La Saucisserie,Toronto,Ossington Strip,43.6491049,-79.42055040000001,american,2.0,1.0,0.43371397340031653,0.21426585380842098,0.31431973545770714,0.010354801967924305,0.0,0.027345635365631032
_X2GpJvazUrhRUgFn6Y66A,Edward's 1290,Toronto,Leslieville,43.6637416,-79.3285868,american,2.0,1.7272727272727273,0.22658598947467176,0.301713925532956,0.2046002721363503,0.13451252798520036,0.00960408935330019,0.12298319551752143
_eJ2ETotJBzZBQS15fD-8A,Fran's Restaurant,Toronto,Downtown Core,43.6543965446,-79.3790650247,american,2.0,1.606060606060606,0.25000403582171177,0.24789291465770985,0.17185190071401063,0.08198482926890588,0.030371571614153648,0.2178947479235083
_fHe9-9Ri_6U9XYP-J1JrA,Chicago Eatery,Toronto,East York,43.6854662,-79.3468637,american,2.0,2.0,0.025168191489537788,0.6340392640769988,0.25711356368347255,0.03828912888929111,0.04538985186069958,0.0
_kXHHT8RMqx9Ro8gWXE9kA,Medieval Times Toronto,Toronto,,43.633528000000005,-79.425126,american,4.0,2.1818181818181817,0.2235710279805554,0.2496573706195149,0.41914215232632546,0.014416636256089282,0.010893368585846296,0.08231944423166869
_vZ7bHaGCjllogiZ7RH17w,Origin North,Toronto,Bayview Village,43.7676848778,-79.3855388837,american,3.0,1.6764705882352942,0.22685535067124782,0.25565673546702805,0.16104677456402564,0.10263589296589272,0.009592843688636457,0.24421240264316926
_zFlhXj2TUWWuW7Sl6jmkQ,The Carousel Café,Toronto,,43.6289467,-79.3944199,american,2.0,1.411764705882353,0.14795801363780742,0.08274661554890017,0.18768891864652243,0.1653829988964074,0.01708204183575907,0.39914141143460347
aKnTksamD8foCZoX_0YeAw,Horizons Restaurant,Toronto,Entertainment District,43.6425657,-79.3870557,american,2.0,1.6875,0.30037275507978534,0.14705042141942587,0.188411438714106,0.010252239525751711,0.011786204152653468,0.34212694110827757
aKnTksamD8foCZoX_0YeAw,Horizons Restaurant,Toronto,Entertainment District,43.6425657,-79.3870557,american,2.0,1.6875,0.30037275507978534,0.14705042141942587,0.188411438714106,0.010252239525751711,0.011786204152653468,0.34212694110827757
aXIJx_kxbmxUioM7Kcokow,St. Louis Bar & Grill,Toronto,The Beach,43.6695907,-79.3015868,american,2.0,1.25,0.04443753650975286,0.1313378239036216,0.13833794593453708,0.12765333039633284,0.27865964206643273,0.279573721189323
aXIJx_kxbmxUioM7Kcokow,St. Louis Bar & Grill,Toronto,The Beach,43.6695907,-79.3015868,american,2.0,1.25,0.04443753650975286,0.1313378239036216,0.13833794593453708,0.12765333039633284,0.27865964206643273,0.279573721189323
aXPw7yszWON9ZvXjNJ9bNw,Passion Grill,Toronto,New Toronto,43.6016854,-79.5017682,american,2.0,1.0,0.08192830261990258,0.09137016956915853,0.1921167588416914,0.5460936926808478,0.014799182758811725,0.0736918935295879
avpF0bQMLX3sfSxrLtcc5Q,The Beaconsfield,Toronto,Beaconsfield Village,43.643079,-79.4249373,american,2.0,3.0,0.08365383774752207,0.0868554831457707,0.3778136357047955,0.16898803041390276,0.022479150767439462,0.26020986222056963
axThxZtqNnDVo_DWo2lt_g,The Midtown,Toronto,Palmerston,43.6558157,-79.4119825,american,1.0,3.0,0.04160984177164804,0.11059644129564059,0.8234450229777932,0.024348693954918132,0.0,0.0
bNO_c8Gka2Rkwaub3qVAMQ,Micro Time Cafe,Toronto,Church-Wellesley Village,43.665211,-79.38331600000001,american,2.0,2.0,0.021620189142265215,0.6117000862384994,0.0,0.10592974450338333,0.24587973923537196,0.014870240880480112
bNO_c8Gka2Rkwaub3qVAMQ,Micro Time Cafe,Toronto,Church-Wellesley Village,43.665211,-79.38331600000001,italian,2.0,2.0,0.021620189142265215,0.6117000862384994,0.0,0.10592974450338333,0.24587973923537196,0.014870240880480112
bQBgNy86IIJaBpaQLxq_0Q,Sammy's Eatery,Toronto,East York,43.6934637,-79.34954040000001,american,2.0,1.0,0.408922140894434,0.4072665723542244,0.0,0.07892913443635143,0.004384468150508135,0.10049768416448188
bSLIrhdxrxuz3p_nz1iLpg,The One Eighty,Toronto,Yorkville,43.668735999999996,-79.388207,american,3.0,2.0526315789473686,0.28688915300770573,0.085316912806193,0.33289435549099805,0.016909784778586238,0.0034955610654822827,0.2744942328510347
bY6uDl1E58ZJaTVc7rGedQ,Windup Caribbean Restaurant,Toronto,,43.6570912,-79.405361,american,2.0,5.0,0.0,0.987418644392598,0.0,0.01156633848474446,0.0010150171226575148,0.0
bYGn37k0KgleABKMWgjnMw,El Furniture Warehouse,Toronto,The Annex,43.6659060524,-79.4080606117,american,1.0,1.8936170212765957,0.2177026627603073,0.0708168572275114,0.4054657440316439,0.0708631288934881,0.01925675634627785,0.2158948507407715
bZgfnQtLXly82_XmLBqOwQ,Wayne Gretzky's,Toronto,Entertainment District,43.6453305,-79.391561,american,2.0,1.9272727272727272,0.11769836987787526,0.12094432191938172,0.38628622513042893,0.07465212385580254,0.07177929932386924,0.22863965989264218
bdBlybBalBeuw_DHSvzFFQ,Harvey's,Toronto,,43.7109959,-79.3090172,american,2.0,1.6666666666666667,0.17948981544063905,0.11612487605123145,0.34170643614068363,0.003912498055659156,0.010481895226875907,0.3482844790849107
bhqOSajw2x1NLQxijsDVcg,Home Of The Brave,Toronto,,43.6441589,-79.40024720000001,american,2.0,1.7777777777777777,0.12728588806145621,0.2738412922289342,0.2747367184090585,0.09241265949135248,0.08104859742574863,0.15067484438344994
bjkGcXq-mFnQohq9T2mdHQ,Mbrgr,Toronto,Entertainment District,43.6455372,-79.39424059999999,american,3.0,1.75,0.054412234716859895,0.06423631246316455,0.11825546802552643,0.734749676819344,0.0017826286780269907,0.02656367929707809
bmDUty0odSexELXaEG4ELA,Gilead Cafe and Bistro,Toronto,Corktown,43.6537285,-79.361018,american,2.0,1.8571428571428572,0.2515292703969017,0.1883971810407655,0.24943507213929617,0.04249503258486432,0.011750615225426277,0.256392828612746
bns0V-7B5eAUBQ5qfXL12w,Gabby's Junction,Toronto,The Junction,43.6654726,-79.47021540000001,american,2.0,1.75,0.10306332871834761,0.29819448904185897,0.2140863787255685,0.03134824594792461,0.21460147684050998,0.13870608072579035
c8W-jLGOk74_h9gOa68xSQ,One Plus One BBQ,Toronto,Milliken,43.822058,-79.298592,american,2.0,1.0,0.2507091525000293,0.14068098654399105,0.16173887582477484,0.0373428897270523,0.07744441006607286,0.3320836853380797
c8W-jLGOk74_h9gOa68xSQ,One Plus One BBQ,Toronto,Milliken,43.822058,-79.298592,chinese,2.0,1.0,0.2507091525000293,0.14068098654399105,0.16173887582477484,0.0373428897270523,0.07744441006607286,0.3320836853380797
cQyeji3UDzBuO_7bq89dFA,The Tavern by Trevor,Toronto,Entertainment District,43.6480081,-79.3958459,american,2.0,1.6666666666666667,0.197055526282662,0.27599314402458797,0.3033950083091388,0.06305610952211717,0.0030609198873190204,0.157439291974175
cRuk2y-LeWL42UVEkLVU3A,BnB Bistro,Toronto,Downtown Core,43.6511809,-79.3844646,american,2.0,1.625,0.16655245458854828,0.34006407390300797,0.10972490172113257,0.14509161075692012,0.004293656535586927,0.2342733024948041
cTbFJzHQzFSX-z3JF4abKQ,One Restaurant,Toronto,Yorkville,43.6708595,-79.3934235,american,4.0,1.7272727272727273,0.1752083181732549,0.19689496764087186,0.3222543142402971,0.026947064630562848,0.008514710316744447,0.2701806249982688
cUxsG0rgpE18dMyvyw8Gdg,Moxie's Grill & Bar,Toronto,,43.726654421800006,-79.4516359374,american,2.0,2.0,0.31243625896590566,0.06712485114354486,0.21656934175248485,0.141421253400517,0.037750885375991854,0.22469740936155566
cUxsG0rgpE18dMyvyw8Gdg,Moxie's Grill & Bar,Toronto,,43.726654421800006,-79.4516359374,american,2.0,2.0,0.31243625896590566,0.06712485114354486,0.21656934175248485,0.141421253400517,0.037750885375991854,0.22469740936155566
cW4IU7Kq6fXI4pDIYDz3tA,The Puck Sports Bar and Grill,Toronto,The Annex,43.6664410356,-79.40565783310001,american,2.0,1.5,0.08308321551299261,0.04897398815443491,0.16381428845140628,0.09073993954254633,0.489478444805478,0.1239101235331419
cdGF32D1_kRnsMjLytguoA,Muckish Irish Pub,Toronto,Scarborough,43.72004129999999,-79.284063,american,2.0,1.0,0.0,0.3603263174384474,0.38467853704742355,0.0,0.2374576933619203,0.01753745215220872
cgoHLKJLsAK1ww0_ezNFnw,Trevor Kitchen & Bar,Toronto,St. Lawrence,43.6484528,-79.375089,american,3.0,1.8,0.28475033356464985,0.2856317396439295,0.1689285851863068,0.02827107112313304,0.010008137143899542,0.2224101333380813
ck-5NFpK8CQsUMD4LHaf5w,Swan Restaurant,Toronto,West Queen West,43.6452774,-79.4149396,american,2.0,3.090909090909091,0.12381868152378596,0.19694703959885612,0.47934935322904065,0.016599529016831042,0.02220202909622426,0.16108336753526206
ct-giKPfU5KqDSZPblIPiQ,Left Bank Grill & Wine Bar,Toronto,,43.7354671,-79.41977879999999,american,3.0,1.0,0.24681904405754354,0.04064093438743329,0.0,0.0011745822094598552,0.0,0.7113654393455634
ct-giKPfU5KqDSZPblIPiQ,Left Bank Grill & Wine Bar,Toronto,,43.7354671,-79.41977879999999,italian,3.0,1.0,0.24681904405754354,0.04064093438743329,0.0,0.0011745822094598552,0.0,0.7113654393455634
d5n_zQMaVZxFKNnS-4ludA,Hoops Sports Bar & Grill,Toronto,,43.642256,-79.3830636,american,2.0,1.3658536585365855,0.2316246909081625,0.06495828378096814,0.3690152714808312,0.04865520539828178,0.08479136020446519,0.20095518822729122
d7xjodUIGqFYexZoXEiF4Q,The Red Lantern,Toronto,Mount Pleasant and Davisville,43.6976825,-79.38920859999999,american,2.0,1.5,0.12863339240813282,0.0,0.6328700051609775,0.00761740118974724,0.04022797794884943,0.190651223292293
d8Kz48UDfZ0MPuQpGy2r0Q,Kost,Toronto,Entertainment District,43.645309999999995,-79.392459,american,3.0,1.5833333333333333,0.3087803865760635,0.1407003002087335,0.3215877301132904,0.036239365906785684,0.00889576247756715,0.18379645471755968
d8p1Lt2t4MNi2YWb9i8DrA,Swiss Chalet Rotisserie & Grill,Toronto,Etobicoke,43.6203422,-79.5239571,american,2.0,1.0,0.4097073210274066,0.10930885343398367,0.0,0.012751366828587548,0.260101999228403,0.20813045948161923
dOKk_X3mLpOkDn051v3xUA,The Porch Toronto,Toronto,Entertainment District,43.6482126,-79.3890949,american,2.0,1.6956521739130435,0.23843202460241178,0.04335857758662487,0.42363431161194975,0.05023919052725604,0.015530028738048813,0.22880586693370877
d_Go5TsiFMIRtCE6XS8Sjw,The Westerly,Toronto,Roncesvalles,43.6512011,-79.4507834,american,2.0,2.5714285714285716,0.13556368091596957,0.21933672267241902,0.3651379330199447,0.011763991798879703,0.007560632671408786,0.26063703892137824
dht_FLsWVuO6TJeuLqY97g,A&W,Toronto,The Junction,43.665634000000004,-79.461398,american,2.0,2.0,0.32151227428293666,0.12437398741213933,0.21805791405723057,0.2350564250731666,0.035032643233686565,0.06596675594084027
dizdLoOk0GMaSS_qQAuklQ,The Fifth & Terrace,Toronto,Entertainment District,43.649307944099995,-79.3893122699,american,4.0,3.0,0.1458980785042452,0.09527320848033193,0.3609063881611333,0.022293301818660335,0.0,0.3756290230356292
dizdLoOk0GMaSS_qQAuklQ,The Fifth & Terrace,Toronto,Entertainment District,43.649307944099995,-79.3893122699,italian,4.0,3.0,0.1458980785042452,0.09527320848033193,0.3609063881611333,0.022293301818660335,0.0,0.3756290230356292
dm2qhNgxjKGE9GvcfSPD2Q,Hendriks Restaurant & Bar,Toronto,Downtown Core,43.6555365,-79.3809338,american,3.0,3.3333333333333335,0.06963108120201862,0.23961942773138986,0.2043286205860079,0.10201388621505779,0.0,0.3844069842655258
dp9haMgS5RZ6i1kQq_oS5A,Fran's Restaurant,Toronto,Downtown Core,43.6614505,-79.384068,american,2.0,2.0892857142857144,0.21440684921944847,0.25881341112497763,0.20224677088795492,0.07647389942107029,0.023302963351612214,0.22475610599493656
dqXWQSaNMKf9fimx_AT31w,Remy's Restaurant,Toronto,Yorkville,43.6707754,-79.3928442,american,2.0,1.8,0.22659894456894686,0.2243743715383998,0.34818581548228167,0.03507280116353531,0.01795035000534212,0.14781771724149415
drNhiiDfuWAbuGcK3or8IA,Moxie's Grill & Bar,Toronto,Financial District,43.6464472846,-79.3843205981,american,2.0,1.3333333333333333,0.2755018240922028,0.301500964693219,0.1788877962204903,0.06171006245068918,0.02608270690628685,0.15631664563711187
dryad6tDgaGc-WsUUgPbfw,St. Louis Bar & Grill,Toronto,Downtown Core,43.656219799999995,-79.3832909,american,2.0,1.9,0.1008554585019259,0.01964604152370885,0.27555896649984307,0.12498446902127176,0.43009777650986186,0.048857287943388554
dsIHIXyAl_ldqkd8QekvTQ,Gabby's Grill and Bar,Toronto,Entertainment District,43.646351700000004,-79.3904852,american,2.0,1.5714285714285714,0.1962068045943318,0.09484615096219019,0.2913087441154824,0.10091538951560428,0.06887126314104566,0.24785164767134557
e59uNE07Gf-yrIl4rX3KZw,Bareburger,Toronto,Downtown Core,43.6556244,-79.38414279999999,american,2.0,2.3636363636363638,0.07885996206060163,0.17790758673888765,0.1513549097848023,0.43110992351583394,0.01154030113304147,0.14922731676683307
e5dj4h4vTvZYQvKPnBvDjw,Popeyes Louisiana Kitchen,Toronto,,43.774258,-79.4931761,american,1.0,1.0,0.22856575334202475,0.5513073844577424,0.047599149983198176,0.06029988007445611,0.04028800129236841,0.0719398308502102
eH2dLnYL-neGHWntfNrtZA,Watermark Restaurant & Lounge,Toronto,Harbourfront,43.638545,-79.38588840000001,american,3.0,1.8,0.18040753593205475,0.2409036501181679,0.18410402736144987,0.10041844688398467,0.0,0.29416633970434286
eQCYur0033RkZdh5VjbF8A,Oliver & Bonacini Café Grill,Toronto,St. Lawrence,43.647189124300006,-79.37679895689999,american,3.0,1.84375,0.22111918208490872,0.2173539688925089,0.2710085890652979,0.04788783554686626,0.015458278094463151,0.227172146315955
eQCYur0033RkZdh5VjbF8A,Oliver & Bonacini Café Grill,Toronto,St. Lawrence,43.647189124300006,-79.37679895689999,italian,3.0,1.84375,0.22111918208490872,0.2173539688925089,0.2710085890652979,0.04788783554686626,0.015458278094463151,0.227172146315955
eSp5ge9VAwTywZKlJ_LBvA,Madison Avenue Pub & Restaurant,Toronto,The Annex,43.66784620000001,-79.4033257,american,2.0,1.9655172413793103,0.16507538815685924,0.054197927154227984,0.6602374267019799,0.025932364757602123,0.02418780867854511,0.07036908455078564
eVurjy0t-82KGUfPf2ViGQ,Domani Restaurant & Wine Bar,Toronto,Roncesvalles,43.649319,-79.449876,american,2.0,2.0,0.2716506521210849,0.4587775867918091,0.13173547867009466,0.004353991556596184,0.02098443621352086,0.11249785464689424
eVurjy0t-82KGUfPf2ViGQ,Domani Restaurant & Wine Bar,Toronto,Roncesvalles,43.649319,-79.449876,italian,2.0,2.0,0.2716506521210849,0.4587775867918091,0.13173547867009466,0.004353991556596184,0.02098443621352086,0.11249785464689424
efdfJnWLlfIvPlqSaH5qug,Wild Wing,Toronto,,43.7592546303,-79.4657850266,american,2.0,2.0,0.03161460730486442,0.0,0.04043019227425372,3.1183727825278896e-05,0.7049492310109265,0.22297478568213
ezIJZVDdbfqu3vRGa6-flw,The Works,Toronto,The Beach,43.669176,-79.3024474,american,3.0,3.0,0.01079838959935072,0.08749843637047615,0.17291610845968128,0.39575878654396923,0.05877090024588888,0.2742573787806337
fC-fYPMzE7_CAWSBNMntxg,The Office Pub on King,Toronto,St. Lawrence,43.649065500000006,-79.37693,american,2.0,1.375,0.1466485930589301,0.16741075243461623,0.28234506852888763,0.01916641683502664,0.1451989824332949,0.23923018670924445
fD33UMpiCJcWWXmNKYKANQ,Red Lobster,Toronto,Downtown Core,43.6563632908,-79.38361556529999,american,2.0,2.1904761904761907,0.17692633456416798,0.32971786730356506,0.2165805296874447,0.020968590039776074,0.03177201857097726,0.17641561221502128
fQwB9Z98YEhkJit7c3z51A,The Carbon Bar,Toronto,Corktown,43.6531872634,-79.3747868766,american,3.0,2.4761904761904763,0.2200788607348002,0.1278048742295985,0.3912066253153994,0.01846109811812012,0.017825570983832945,0.22462297061824876
fRu_POqPowUo6nHSRMjOPw,Victor,Toronto,Entertainment District,43.645746100000004,-79.39079009999999,american,3.0,2.25,0.40899707127968205,0.15785123080442487,0.2169071546862725,0.042668901454436935,0.008235524575925766,0.16534011719925784
fTIAa84N6JNTDxUtt-Ldng,Sunset Grill,Toronto,Church-Wellesley Village,43.671222800500004,-79.3827387963,american,2.0,1.375,0.1884990041562264,0.2050119883091416,0.23144941799884816,0.10058000390836984,0.013596765916012315,0.2608628197114017
fYxwv_y5tJG5Y5dHlgjH7w,The Victorian Monkey,Toronto,Scarborough,43.7080941,-79.2504752,american,2.0,2.0,0.0,0.42467360180861297,0.46498049921909357,0.10285565718738676,0.007490241784906891,0.0
fZ5jJ_TOJHeaRi5UBdRvYw,Soup It Up,Toronto,Church-Wellesley Village,43.670313,-79.3864459,american,1.0,2.25,0.04335054355227659,0.3818800572742169,0.41236041809776236,0.026441964119586568,0.013072790200284649,0.12289422675587292
fh7YYXev-keRlts1ISbDNg,Harvey's Restaurants,Toronto,Harbourfront,43.639093599999995,-79.38610290000001,american,,1.0,0.37331266750612313,0.27130181071096576,0.011490134241383183,0.3096829353055957,0.03421245223593214,0.0
g7Saw-7f5-Ogj9TKJredvg,Beach Bird Restaurant,Toronto,The Beach,43.6695199,-79.3023547,american,2.0,1.0,0.3350362146124495,0.16321728934032,0.09902468566779883,0.011843845134453806,0.0015213112529065499,0.38935665399207126
gHd7b3NTvD3IBbOEhPERwA,Swiss Chalet Rotisserie & Grill,Toronto,Scarborough,43.6943725,-79.2760343,american,3.0,1.6666666666666667,0.3156876817104019,0.30625284235123346,0.2201007806376666,0.0,0.0,0.15795869530069803
gHmkE8VoNjJZDLVdTpJPOw,Taylor's Landing Bar Grill Hub,Toronto,,43.733806,-79.3451909,american,2.0,1.64,0.21166790977635114,0.24169601518865652,0.1752240223341895,0.10609733432629294,0.017100938987392282,0.2482137793871177
gj7jcal-6RYk1TRjSWAgTg,Kingsmen Pub & Grill,Toronto,Scarborough,43.7836688553,-79.2531912962,american,2.0,1.5,0.2892397442870571,0.05391481732179588,0.3251010533526366,0.09722242914525289,0.11650326471121183,0.11801869118204572
gr5fOqceKhIjLYbpPk7FCA,St Louis Bar & Grill,Toronto,Niagara,43.6438439,-79.4040796,american,2.0,3.0,0.0,0.19864045330136054,0.0,0.0,0.8013595466986394,0.0
gsqm34KlLnOgo-yNPbZbYw,Swiss Chalet Rotisserie & Grill,Toronto,Harbourfront,43.639093599999995,-79.38610290000001,american,2.0,1.1578947368421053,0.2454992845661023,0.36709947151421674,0.11286102301400563,0.07614436792021559,0.033590333477616474,0.16480551950784328
hBqp4v9iKsM-6i56v0MBuQ,St. Louis Bar & Grill,Toronto,,43.777757799999996,-79.3444512,american,2.0,1.1875,0.2783312140472336,0.11165903073137258,0.10561321679240274,0.07595901692552677,0.2559475695479776,0.17248995195548678
hLThl4NxoJmHadtb6vLNsw,Pangaea Restaurant,Toronto,Yorkville,43.6702833,-79.38968129999999,american,3.0,1.8888888888888888,0.15608717471272848,0.37143147717901054,0.19871465040567407,0.01276807759617982,0.007760721137878793,0.25323789896852833
h_ypoQ2rmwX8UGSmohsGiQ,Maman,Toronto,Financial District,43.648566100000004,-79.381807,american,2.0,2.4545454545454546,0.12422500602402375,0.29802357459305556,0.2596312200380407,0.01649508267560611,0.018097021111792826,0.2835280955574811
hkZh4tAa2oJ34i8hxej6Zg,The Gabardine,Toronto,Financial District,43.6509626,-79.3814224,american,2.0,2.1333333333333333,0.2877325819067123,0.23141450080098827,0.29455686212927873,0.00856411673066302,0.01200803907844515,0.16572389935391257
hsWx7ya8jLMhi8ZWX23Thg,Harvey's Restaurants,Toronto,Yonge and Eglinton,43.7069830501,-79.39649882020001,american,2.0,1.3333333333333333,0.5267181051077076,0.10796099400700658,0.012388606106740236,0.0899436840238579,0.03190302309085038,0.23108558766383736
htVvtLIFftBLqzRISjReDw,The Cheesecake Factory,Toronto,,43.7246843,-79.4541729,american,2.0,2.015625,0.4124286104612392,0.22900772305856057,0.14443234255617968,0.027262326198269377,0.0034537654031677185,0.18341523232258355
i--dxuKd_6Dx7mwgQ5nl-g,School Restaurant,Toronto,Liberty Village,43.6377887,-79.4243692,american,2.0,1.8775510204081634,0.23723958264720366,0.18977147075956027,0.227803193376505,0.07189039564048859,0.0058665945339703455,0.2674287630422721
i7Ssyx4l0H_CujFD4lpH2w,Freshwood Grill,Toronto,Kensington Market,43.6545221,-79.4015694,american,1.0,1.0,0.012623696870081713,0.06851394605604061,0.16974506558290164,0.7491172914909761,0.0,0.0
iCBpxwx6kWJRcbVOqXkYyA,Wallymagoo's Marine Bar,Toronto,Harbourfront,43.6389545,-79.38516949999999,american,3.0,1.6666666666666667,0.21363416600281648,0.031232585615096658,0.3722317615457862,0.1643923510442694,0.0,0.21850913579203127
